	BRD-K19540840|0.04	BRD-K19540840|0.12	BRD-K19540840|0.37	BRD-K19540840|1.11	BRD-K19540840|10.0	BRD-K19540840|3.33	BRD-K19687926|0.04	BRD-K19687926|0.12	BRD-K19687926|0.37	BRD-K19687926|1.11	BRD-K19687926|10.0	BRD-K19687926|3.33	BRD-K23984367|0.04	BRD-K23984367|0.12	BRD-K23984367|0.37	BRD-K23984367|1.11	BRD-K23984367|10.0	BRD-K23984367|3.33	BRD-K40175214|0.04	BRD-K40175214|0.12	BRD-K40175214|0.37	BRD-K40175214|1.11	BRD-K40175214|10.0	BRD-K40175214|3.33	BRD-K49328571|0.04	BRD-K49328571|0.12	BRD-K49328571|0.37	BRD-K49328571|1.11	BRD-K49328571|10.0	BRD-K49328571|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K50140147|0.04	BRD-K50140147|0.12	BRD-K50140147|0.37	BRD-K50140147|1.11	BRD-K50140147|10.0	BRD-K50140147|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K64052750|0.04	BRD-K64052750|0.12	BRD-K64052750|0.37	BRD-K64052750|1.11	BRD-K64052750|10.0	BRD-K64052750|3.33	BRD-K64890080|0.04	BRD-K64890080|0.12	BRD-K64890080|0.37	BRD-K64890080|1.11	BRD-K64890080|10.0	BRD-K64890080|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K79090631|0.04	BRD-K79090631|0.12	BRD-K79090631|0.37	BRD-K79090631|1.11	BRD-K79090631|10.0	BRD-K79090631|3.33	BRD-K88573743|0.04	BRD-K88573743|0.12	BRD-K88573743|0.37	BRD-K88573743|1.11	BRD-K88573743|3.33	BRD-K92723993|0.04	BRD-K92723993|0.12	BRD-K92723993|0.37	BRD-K92723993|1.11	BRD-K92723993|10.0	BRD-K92723993|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33
DUSP11	0.0756328399961405	-0.2106484279486942	-0.22805401009177118	-0.26759764386742874	0.21831240399311783	-0.22192021248494478	0.5711678796689856	0.21755470649575415	0.26074018914234287	0.8246074777640953	0.27788481224586903	0.31233135890140673	0.2892021984883386	-0.35097558967394393	-0.06992446508669392	-0.12769711448073431	0.7702293519650469	-0.24507484408937152	1.1984804302134318	1.287794324292566	1.0134890836576276	1.163900359049724	0.6533125924528717	1.2865010964164316	-0.25500840517841655	-0.2949377330328519	-0.20499931244460493	0.04546116064265485	0.4907441972584034	-0.33280424404826725	0.38524334718425973	-0.030401966546584447	-0.19205210436621586	0.2096868444554462	0.08234348713912472	0.012822040999457052	-0.23545029458292888	0.1738966072899674	-0.2663219460903776	-0.40212767143361994	-0.16578988572362752	-0.5728870287002646	0.3661953988687543	-0.2752612331601805	-0.26891243829292666	0.20674704504204655	0.253787590592081	0.6335880819409164	0.41065391868934203	0.960693675091739	0.45662330349485575	0.45745702257986015	0.9223219307301219	1.1268224432767926	1.1959150835208447	1.4690718808701355	0.861358697660093	0.7447490489539929	0.6646132284628502	0.5922175634166701	0.6084855845801123	0.07036662761004564	0.4190136246440244	0.2944079479699238	0.09466041329477311	0.5787259869651873	-0.48473619533254525	-0.14236817606502003	0.27832053358592557	0.42559937104202145	0.3099714312558343	0.38292109051704354	0.35918113742789703	1.308837112502852	0.9530455668302599	0.733365302022662	0.7210173160283819	0.9798946472285396	1.2646521822031331	1.2575568878753518	1.6590264380998605	1.4284636495370773	1.4909650237132173	2.361390853223336	0.2576546654919761	0.32624839724729693	1.6257337779667802	2.3978859972100786	2.2443631886251016	0.7877973611296513	0.07965474735649043	0.795421683540793	0.2375604016165731	0.21956471009724865	-0.14104232713387255	-0.5268907374518301	-0.4937465331143948	-0.28002264041200675	-0.461947690179497	-0.24585857259402863	-0.2129476063334795
DUSP14	0.0355693778996784	0.16973808520778602	0.12243739060322707	0.21205007875572926	0.05564541219232814	-0.07266876297509188	-0.010501071392460185	0.18169853089399757	0.1450633009339759	-0.006937491139474321	-0.04551695583641872	-0.05231799671291171	0.09262159445415952	-0.08314857652247021	-0.14287246026507963	0.11542808267887228	0.595856053347481	0.11148374762421949	-0.8842230442336992	-1.3005467362558827	-0.9001015155528634	-1.2241955847603512	-1.0550482464373803	-1.256800567089212	-0.4167548870124813	-0.12930648943989098	-0.36846116464786177	0.5046092372140359	-0.3377084556453669	-0.01628655353930686	-0.1107062536924337	-0.07096283744601539	-0.18422659247885567	-0.1504817001255366	-0.10868622995875803	0.2984739061806148	-0.7368603519441743	0.0998856165833546	-0.9227562532722478	0.09700255078438798	0.3188992250469185	-0.46879600277785344	0.31116797735309937	0.14500344869491988	-0.038496254060915724	-0.0394693841228948	-0.1250681541156542	-0.6128450971632725	-0.20320356178882784	-0.37774669889367773	-0.18713832096257507	-0.16427536695950096	-0.3906551622951258	-0.5435294776347392	-0.44680204576801597	-0.07246941204546016	-0.3022290207816119	-0.24984319918835643	-0.1949725908984513	-0.04968447986943462	0.042519050562913385	-0.25007769380938427	0.013631735019731472	-0.6485605461433543	0.06113490975430835	0.1415861300616171	0.1300411518203687	-0.15726611441621655	0.32107101253261083	0.33082681463701774	1.371854384766918	0.5257239669862521	-1.1814344085084243	-1.5262924832203477	-1.549378133321064	-1.2150657240171752	-1.1439356314780322	-1.3942497718424187	0.13867329644455761	-0.5373880235347602	-1.1829349954556163	-1.3423558704959502	-0.13117971390900815	-1.8400056140997505	-0.0762513820964547	-0.1057929033228624	0.4869301795895322	0.8754707344358352	-0.46980227959752163	-0.1881281173462348	-0.46595633566570793	-0.0864886458262335	-0.0889787930096387	-0.6433522653631835	0.1876329932791038	0.05216927643674888	-0.005866284916909474	-0.18228537578181778	0.14826281701676702	0.1686831772378321	0.03834238992154789
DUSP22	1.2918205610432336	0.10909430621851968	0.04282527619076889	0.39924373561348564	0.8372730280977368	0.03227269718271053	-0.05465258584236595	-0.1085337657312917	-0.03717242376088459	0.014522445839507606	0.4060982996903091	0.22908292834328048	-0.13608101143065943	0.007496065286529241	-0.35723407728069895	0.14731013700610193	0.5253826892071269	0.8553537792523649	0.1642063207935207	-0.5050979289952338	-0.5582794417970328	-0.1852053535247422	0.3220230982115891	0.21261935070649743	0.7964290858443513	0.30533286121517617	0.2740273190612135	-0.030068251700107556	1.3312020802161273	0.30540493278237335	-0.17407611904582657	1.0101555758563618	0.3219474855409888	0.23012900654014037	-0.21314330496584985	0.06230590274772722	0.19541420033429743	-0.22927529238931754	-0.281737389414523	0.4033862631876926	2.1576358762825243	-0.06827667419319638	-0.09387115022807417	1.1355302227791007	0.20497323022444677	0.23754212586722043	0.34061629102407753	-0.5642291066744368	-1.1359167818004534	-0.35395996402617724	0.9805991433596937	0.36961921812273485	0.04249380771925596	-0.4112381693857629	-0.5411919430787423	-0.23661970270794233	-0.2110893327599556	0.40052155801735473	-0.12323608861843056	-0.018336428187936644	-0.2719119228464484	-0.2976851351914753	0.04540511879463249	0.21843771960479094	0.16660791730526606	0.013185149905382923	-0.10408897050968206	0.05044382464765255	-0.07637099189722374	0.009500529303567262	0.7146174173200158	0.03151507504152177	-0.27775070152724046	0.05331732580361207	0.8050336545509218	0.1241733337243014	0.28746285964978363	-0.15148050477148148	0.2633526461721356	-0.41066800790885843	-0.36886746115336005	-0.5944803251358243	-0.6220654219437165	-0.3301488672056247	-0.061892059331903226	0.7418781931168748	-0.40411523396269056	-1.3542819794889396	-0.7640844124822325	-0.24195579026512495	-0.05826934333785546	-0.03890368340379228	-0.13187481389091035	0.3166300628234649	0.036838084074396406	-0.02560184825799124	0.016763505976201465	-0.20394484549723124	0.01777366684832149	1.014215912890072	0.014341535252181181
DUSP3	-0.030061833343155264	-0.7857828540852528	-0.1279204021102854	0.21063588764358876	0.4487871776813126	0.3998207018105961	-0.14457608304290126	0.41905553715491806	-0.15557509348882625	0.11330010605426288	0.003417660146338264	0.09317300050206612	0.13903245982220636	0.20009437411582454	0.01596957798972672	0.4119532456990414	0.8945037640375828	0.20457249489721807	-0.6422848570136139	-1.0991933810339856	-0.2440915747685759	0.12817368778391458	-0.200720364056744	-0.7062119423620737	0.3490961168834434	-0.10948747799637933	-0.30027699865783575	-1.081967094227781	0.09880832285628453	-0.4885982475372206	0.14669026055327303	0.23923913960932217	0.28996674265963307	0.1608102945874522	-0.03994203387423786	-0.17713705531482038	-1.4903520863353368	0.5060058441213133	-1.0485960903609728	0.6560785881006428	0.45701623742799047	-0.9145987270164785	0.562958068213204	0.45857463009869903	0.4182983640142191	0.6166008760476386	0.222712557680798	-0.6513124492262085	0.29371282757766853	-0.7988097811290813	-0.3428538532878364	-0.5401916541058203	0.2216668816470797	0.2502452360396094	-1.050164985951212	-0.4521631056632189	-0.2443424067578679	-0.2741874357693132	-0.39023570817101455	-0.320083866824642	0.11523593625522584	-0.09371566691769395	0.332683276427165	-0.7132940694820157	0.5879082945260313	0.38943531426297123	0.04167333969121856	-0.21510528603078546	-0.8640774653886067	-0.2250435558622931	-0.3001965592086213	0.23924983254007395	-0.35387694469050146	-1.4747503959041237	-1.1233517323276976	-0.17207766411333067	0.28406461066695005	-0.08045439727094876	-4.212860127233522	-3.050006400074855	-2.561788241821898	-1.2114174247935077	-1.2093129398898324	-1.5414872389205831	0.5734640166707811	-1.7331074557010613	-0.03886950458093619	0.17886494353422844	-1.4676602892299104	0.08054575716526931	0.14732183306290678	-0.17633564950881345	0.2457078133035656	-0.8116135425838262	0.22219400931147368	0.31469487986885686	-0.33854003735486504	0.026682257194301506	0.32666576793270136	-0.38903780409820143	0.27783591451756706
DUSP4	0.2968130787231467	0.5147936279251534	0.28979204774232503	0.23030719275957048	0.010169987284392038	0.2781731209464479	-0.18500823525234958	-0.39325021563092033	0.016708323720763474	0.3002163389106694	-0.17137334648440886	-0.2868746091542089	-0.046345537702402684	0.9392062421713527	-0.2265383567723207	0.2575367073729584	-0.6926771238846321	0.3717889656312294	1.4241671937701457	2.016641742957583	1.9594484636315845	2.0439778054370628	0.7612035270669812	1.7827242060914446	0.2266766286824954	0.7215596130510198	0.1274527976492461	0.9482612572358162	0.4051551611431788	0.1436920348168429	0.032311100172188155	0.0035952660945654338	-0.14073401125367666	-0.025992193551566345	-0.3589413264464361	-0.10283463384821001	-0.3127100403278809	0.2901502851155853	0.06232197510793913	0.2542714674847053	-0.46389387784608394	0.32984711526469407	0.1508951043894425	-0.37393487103241263	-0.6549583258185159	0.41770413788196503	-0.6795391235025714	-0.7403030204822304	0.10573507873008066	-0.24607466437338443	-0.005218694589682826	1.0007503512214735	0.9024081986306755	0.507023574087726	-0.5300427396072834	0.4491231473244343	-0.14586640416836913	-0.36064582869978956	-0.2909726112944009	-0.20361451482622014	-0.28368864447260417	0.05762113657118295	-0.04042756864828304	-0.5111021762851055	-0.29427097209419334	-0.22521642945313966	-0.41384762465029795	-0.5855609093800016	-0.7177625701207444	-0.6222299971211539	-0.3681751478525325	-0.7989050620256831	1.8817634977795041	1.6078864141859721	1.9189160913301533	2.038165552700477	1.2460078296479953	1.8855485718399505	-0.3153182664143864	-0.524431583678885	-0.889228069699227	0.4873776939700439	-0.1689950853482145	-0.6822335155762147	0.6208660990477144	0.8927544372018259	-0.05779035033543378	-0.6432675931982912	0.4984508081435533	-0.20372797104278964	0.14102907970859788	0.35576466487454184	-0.06500432085151313	-0.07035701030968007	0.2064980557724292	0.07755834520368025	0.2649264745899824	0.1268828058321502	0.16145693891186821	-0.30813977805988674	0.2709017901686795
DUSP6	0.07014241878378098	0.22223276183804921	0.10901276774324042	-0.01662048668929117	0.05893764392902293	-0.7132258647061436	0.42579851178551625	0.15261133120645498	0.353669416408231	0.0053044790772665	-0.1831525790141987	-0.11793859097985197	-0.022632757317227803	-0.20683900471108263	0.3044959189923855	-0.29925074523523004	-0.09491398260225914	-0.05204097090881336	0.27259823692684	0.2012904910701844	0.4963835515856238	-0.03840232993751824	0.18581595999851222	-0.19791975925868824	0.22112651706996722	0.44718790945316417	-0.009728429613345746	0.11585842969845632	1.2620511954800209	0.227339854287961	-0.044364339305673774	-0.7976011962413064	-0.003915175486709425	-0.2240848163923017	-0.017884162861117048	0.2288872642161195	-0.5915639653972434	0.33825261332812967	-0.9725416562394495	-0.9166124885523041	0.3357085250852436	-0.6233927158418773	0.5363024865870676	-0.578661502938711	-0.4223036309223505	0.6630708816526892	1.0640011942049878	-0.03339093631942506	1.4939115309762265	0.6923227142587929	1.0899444041854853	0.7870401471417517	0.9211377831001565	0.39779475199323294	0.302456465830792	0.4283473611646758	0.6206204716103759	0.13760719042876612	0.5614579427246902	-0.2422010635337397	-0.20295083222533675	0.03043990417292619	-0.3929820497938561	-0.43325132149017076	0.08784698604882617	0.35425817545399624	-0.672236019074405	0.1642685888601676	-0.2680610890807982	-0.41553242212654	0.08320479642370504	0.740373298558251	-0.4497783622529181	0.4232750705816848	0.7043427978297906	-0.030941082593836988	-0.2693660784420988	0.6035370683038813	1.5737619983360653	1.4333415610099298	2.108700347807654	2.209938737455254	1.8889350929371231	1.805201986920802	-0.10448806630421063	0.96087783463642	1.614175899225696	2.052832785178286	2.2760659762892117	0.6216740044521764	-0.23847112945366136	-0.0858060382031575	0.25832016649005585	-0.3768242964349673	-0.24822740112723599	-0.7226495924819588	-0.4242535874958637	-0.28673714662039895	0.8002824037443727	0.02878685838229818	0.27881092195804236
DYNLT3	-0.20049868145292185	-0.16472529953201084	-0.12236313211414185	0.05878806689943783	0.24221890070255223	-0.07250617289613537	-0.12647375864914037	0.20997327017509582	0.015351511124523931	0.2219394910317316	0.06047525186103216	-0.12143036290712377	0.03907600193726646	-0.0038537666250504365	-0.00041006822655790626	-0.01437133544782713	0.5114606301233522	-0.22121066357468155	-0.728726068497434	-0.7282617679732596	-0.6223511385407159	-0.12869087572081517	0.5381356673989867	-0.39959342085730337	-0.20409429857919323	-0.21531770686504595	-0.3600173166202915	0.6742816970564691	-0.25307922235655705	-0.14224815464154927	0.03630190701638103	-0.09153435825045679	-0.16830296858115248	-0.0801642443338227	-0.5794995026311689	-0.16505720737794358	0.2685498889839562	-0.17527845056618485	0.503843654706905	0.1708388267631665	0.7637499573912572	0.35512879031242645	-0.025714142159926883	0.422114841122764	-0.17392247844138678	-0.007763960987575184	-0.1886714529612714	-0.5662894601034774	0.6023489941072123	-0.22479637151070886	-0.27388094386918854	-0.37083477394792563	-0.013029085289082568	-0.09452617352095831	-0.4389887868371612	-0.14364928504953975	-0.008072090991181705	0.3876541279096702	-0.06964535732715967	-0.020612893286408845	0.031825748398050045	0.003422618347179718	0.03592366889465707	0.29286489041153807	0.3437249924685049	0.0453656690128037	0.7003565000773216	-0.12980408956875125	0.2934291788529153	-0.18577747813535103	0.4902165202396868	0.013858627404985077	-0.18954249736854134	-0.7513175717069039	0.1048281907029646	0.0886743087446525	-0.04575235731798551	-0.3841374860476942	0.6590276139096485	0.34900778027504487	-0.5890100974801573	-1.0264214451101772	0.5577289648357654	1.0693581724160068	0.1427078869708828	-0.2979941869198979	-0.2051490756764287	-0.49754145276771267	-1.400607235776123	-0.005558344448824156	0.5379806921536936	0.08652135956422964	0.07060198731382734	0.3360996238768319	0.2253555704020694	0.19373824318839716	0.08122116257188476	-0.08141246957868464	0.2663112475834864	0.0729775649449292	0.14353644563147583
DYRK3	0.03554033503897003	-0.4392658298903334	-0.4341641274803531	-0.25288559519262205	-0.026464569101519213	-0.5246681377264201	0.5729667008607576	-0.46525587560946	-0.06588572027100392	-0.2306296682831448	0.6527571488457188	-0.3656372962533023	-0.18686931519537886	0.5955146175820176	-0.29389840767058956	0.6938327234940577	0.6620741530891254	-0.6187973825820127	-0.2851419640436242	0.36028728083196676	0.3110703860129685	-0.47110807813407707	-0.15296863321698476	-0.27725616952554777	-0.1234071340197073	-0.2856068406900472	-0.09581117554288483	0.07242838012663248	0.34231692244546136	-0.1770610217503208	-0.10141071448778376	-0.5570855939161374	-0.2428976994716526	-0.1779097550389729	-0.37575277602066964	0.07887657905978636	-0.7953500204914349	0.5494504316402061	-0.4282640609865571	-0.9627362538768972	1.1615972420384812	-0.18822280338129183	0.565611868488439	-0.4210588474455852	-0.41695846225460365	-0.5108201832681608	-0.10249994255375894	-0.29828012946496507	-0.4638643252143971	-0.13052069192152516	-0.07405643812673486	-0.26223144911419727	0.12652910682462348	-0.19676070090225858	0.6938027753211985	0.3778275167930385	-0.0833576919588932	0.05968609038011893	-0.30096310863953296	-0.07078050476533004	-0.7807046385722675	-0.4434337918797522	0.4200795066068057	-0.24668760932642275	-0.49971922421525444	-0.30367786802526037	0.12315748845522616	-0.4625897927931402	-0.2274464872096993	-0.5260493749690968	-0.6135554552832785	-0.0314713291020586	-0.5131057974629805	-0.1533428069956327	-0.13872789212642514	-0.10179415268651255	-0.4774128888298274	-0.056880106664005226	1.2144240546719594	1.3877159520134705	1.5223823192310106	1.2941145617294814	1.354413217168369	2.1729875359942388	-0.45013225395296175	-0.4606573843154216	0.014917204216470914	1.0548050649840457	1.2582562206961994	-0.19940507452631331	-0.2625154260359241	-0.4804098480636867	-0.38843868667757303	-0.08465498122078507	-0.5073240844192851	-1.0063873175101261	-0.4915629808514943	-0.634762179784015	-0.30382160631368144	-0.3281714236912032	-0.12058126940539331
E2F2	1.338437983077487	-0.9275184172237928	-0.7762592223447088	-1.0010903677477747	-1.130094359132751	-0.9497112414932136	-0.7678303806376459	-0.7220904877959073	-0.8569562936138326	1.5488808213101846	1.7520176456052832	-1.3045284303412157	-0.3805042654319184	-0.006293107841743861	-0.7485943359323697	-0.9277336590804817	-0.7869443547946964	-0.877482088390491	-1.3545076589134084	-1.0443206628750341	1.0668282651819372	-1.8529510851641777	-1.2587918354472372	-1.2949418337227396	-0.7168734946611931	1.6981130605042463	-0.7763394961559781	0.025143031678973138	-0.9133921731322158	-1.1496492467976687	-0.9131247641743355	-0.8529156984959275	1.249200842291235	-0.7806484831609906	-0.5436729544670772	-0.6637664930595429	1.5699624832844303	-0.8413902620021677	2.117787455949724	1.3299531335739008	-0.0050411953591260605	1.4757431902345406	-1.1572212129941855	2.3384188340574243	-0.2287567183333629	-1.3674064438378635	-0.9051570705601626	0.7052117549342284	0.7077592538486822	-0.6596490609865371	-1.271860258631925	1.2775038142460435	-1.0879754180064485	-1.0327963976851688	-1.4504943956665555	-0.9708991488299036	-0.8551403236625651	1.088918851410215	-0.9751535590213729	-0.6998854295665055	1.2974623857536551	-0.307438380581607	-0.7572984084076975	1.5103619092540113	1.463136675832896	1.321921248954568	-0.7958747575306505	1.2085870952262898	-0.6557092409978029	1.0793223296046195	1.4186239422455704	-0.8230794556191295	2.2006207540170264	-1.4759282140206376	-1.026244219778901	-1.243447390968559	-1.3167114911197897	-1.2878323125737452	0.08663854850985982	0.22973182964680147	0.057488018453613954	-0.023111006840467557	-0.3574778038808457	1.5661093797327899	1.7546527213357468	2.9606880763297383	2.650103342967358	-0.7100267887364882	1.3127207273237396	-1.0318727841402706	3.6851566785764547	-0.972365172368083	-0.672191382273847	1.2801872302720831	-0.9907186679589902	-0.748750299241492	-0.5169919344248438	1.2371248524119134	-0.875879126544918	1.138806751183293	-0.7349253019754167
EAPP	0.04602068525187786	0.23058077726956996	-0.07560444919957732	0.2871341963539121	0.19452660106497563	-0.02723428771436076	-0.10169917568588953	0.5334494999211845	0.9495473572219835	0.32223113906477013	0.36107031937924877	0.9773653190262414	-0.1517545180132176	0.3737733780712329	-0.21179213021676566	-0.12932905768227787	0.5570835648988997	-0.3150286716965833	-0.2054054115488683	-0.2325020253519486	-0.001766758636515912	0.5604253495380798	0.8469831921863898	0.4708588478877817	0.4122690825284341	-0.28569947760535275	0.42737538322284035	0.13649699742665908	0.2275925217953206	0.34579705026154794	0.024905045978314295	-0.06940695723138113	-0.25110056728984453	0.30362127510997156	-0.44681072013279294	0.03758976457158051	-0.21603027310393527	-0.07048439334045338	-0.1866147138785692	0.2568326837043153	0.8212393371847826	-0.3905339719462256	-0.18453172079952532	0.08110887769540387	-0.302985265989071	0.171852461192097	0.03904930718457411	-0.43882145077993745	0.47231156151795783	0.1896740503811012	-0.32311283627570236	0.07252597385750074	0.20466137932354003	0.44865553309285033	0.19068900051295343	0.6970744376324595	-0.04590122719142423	0.11199440259082216	0.43378574880421955	0.47965783240152443	0.47379409810310413	0.17187409808887644	0.36443419148378453	0.1028198786138897	0.39615504170568744	0.05164430188054917	-0.22890562860551	0.1761800261064712	0.43673171591687954	0.3292052497218248	0.1487463739719539	0.17687411212643855	0.08355289791599407	-0.0252633368617922	0.7427333346945163	0.6122091652719556	0.29303503269355247	0.14276932933106914	-2.386406316872096	-1.3815018282950593	-2.474131004241387	-0.629377154305196	-2.3695899598952916	-2.6836707627049763	0.16862263411327008	-0.17001784691286081	0.9294381659935951	1.3346707128675668	-0.30462759847305537	0.17884365395760207	0.4084066922519171	0.028045672964956598	0.4237964166526383	-0.17114594632433247	0.5868536359855376	0.3527115571511308	-0.13659072937641348	-0.43823521857711345	0.189321006496271	-0.0553098993373767	-0.17069753947635005
EBNA1BP2	0.023913047141496335	0.0475099059289145	0.0029842664839213975	-0.04307464615506499	-0.029576544815592836	0.12270305266829713	0.04050797544076682	0.10909622891175896	0.1771290477402685	0.0766691743796013	-0.15794254600797686	-0.17604993228734558	-0.14004278868540876	-0.10430276915883852	-0.04652811996863626	-0.1702260719025587	-0.5177199393393748	-0.1550922346111611	-0.5977781415954085	-0.7337533274731118	-0.9100652776497746	-0.6495836199528036	-0.8996033335429399	-0.802024047822688	0.09968745694533254	-0.14598343593379562	0.04763021473762722	0.19038420846671697	-0.29304307494122145	0.07276683899861958	0.0742707865433528	0.15305358382058346	0.18726884978145897	0.1730408711568998	-0.1527770325339676	0.10566249140438799	-0.18218112436077463	0.2266309737133927	-2.4481395506075083	0.13568089209490944	0.35424542312375973	-0.7248786278978191	-0.005446174477295784	0.14048627265846214	0.021834464263888503	-0.06791941120548077	0.09076925539669123	0.11830539051419049	-0.49953476650533385	-0.062479474904347576	-0.6439692459860549	-0.4012375024313653	-0.6702975124387655	-0.4440880795175091	-0.16447040610929756	-0.058560367809530334	0.007770729088000176	-0.27420218315708605	0.011947624577331931	0.043280712423051426	0.023681503246648933	0.1021922122235912	-0.05990926375295894	0.015237702155348623	-0.09191758367492515	-0.008921111915882443	0.020783856127529532	-0.1013846417118831	-0.26686560115860214	-0.501649456407033	-0.42728286686195044	-0.5226383944555408	-0.4255729181877088	-0.8205448293129655	-0.8869307244751757	-0.6812121514147851	-0.968015567648686	-1.0648112559956804	0.1556906552197379	0.2725336017668815	0.11075919960518792	0.037647793934067884	-0.1541038892939124	-0.1452431933613448	0.029880215289731876	-0.665558184279142	-0.8842983341986734	-1.4465391142080541	-2.202805785871773	0.12012597090767052	0.03990716021631909	-0.06328940137817618	0.0694650521280824	-0.21710371392642594	-0.008095309202295434	0.053013755677413364	0.02157681686723952	0.11617232262931114	0.11945164352543951	-0.1775757397340776	0.1100304489142528
EBP	-0.0762628724661365	-0.07536494261215765	0.02394303659700725	-0.06405108330994953	0.7570516587249306	-0.20248598127487463	0.04407457832889072	0.13916011579461518	-0.009709213831584407	-0.08388085703403014	-0.1884952200923955	0.02047622830594875	0.007173342167254404	0.11776390996003538	0.07199244064097066	0.04121831424012257	-2.137965032341728	-0.19948058604922933	-1.251315833526437	-2.6849370775337724	-1.8856002160513345	-1.6916121140079237	-1.8010199009421217	-2.443636222188784	-0.29615120470149964	-0.27114975688318727	-0.35696087675445654	-0.11088070663758032	-0.24406278286127403	-0.13524555624369317	0.050587863927193645	0.059606649775420927	0.05015256728890982	-0.11827074839905194	0.015435421314437647	-0.08089074690047404	-0.2586755548553204	0.04404798307055261	-0.546781463652839	0.10104207854863982	-0.10895077363887573	-0.4350055654523164	-0.16645912186134146	-0.8512529333477437	-0.4749219243461269	-0.5430518485280409	-0.6101294979036984	-1.0426065462788892	-1.4170350179808786	-0.7125143084827963	-1.6030676640822425	-1.649359566558945	-1.454400483589246	-1.60173346455018	-0.08353359010229038	-0.22710247270435366	-0.036592304695905874	-0.5227853325075106	-0.047949631152249594	0.02536650709786059	0.08618807374298736	0.050350617918557106	0.0957961940207112	-0.16045440835887584	0.015177416626950565	0.05822729074819222	0.16372324857423534	-0.13700580667004836	-0.31925408098817787	-0.3625020929619455	1.160521445917097	-0.061713587258539114	-1.9990681706832407	-2.772954284403811	-2.6960016680413665	-2.233301834118448	-2.697968122358176	-2.4617703398542727	-0.330645814535704	-0.19051022249463698	-0.27284480501823377	-0.11525965864587089	0.11047104962129121	-0.25317353668374426	-0.7002670988294805	-1.8043031348584337	-2.879762236862246	-2.2757284282959933	-2.1629021281352716	-0.034037750058240945	0.0067332047700189674	0.027016095138961305	0.045170365031066716	-0.0734799150060456	0.17662294120122665	0.08143206406339824	0.1229165806888659	0.006812142499185232	0.13474219927909026	0.7289882730014838	0.12474115306790523
ECD	0.04716828434945223	0.15893612812804037	0.09446091714286038	0.11506128869361376	-0.12966218121192696	0.44807917392704927	0.09512427789162341	0.04345119317251456	-0.07729208828832856	-0.11842873431432761	0.018349091751476365	-0.16326528078026215	0.013434293024444877	-0.023448781949202413	-0.2136818466268693	-0.10574429192759342	0.4569308843630635	0.7833910680272188	-0.05705711703108977	-0.01579921687963844	-0.2608336965808012	-0.4309532442280286	-0.36348704507266305	-0.06587265090840748	-0.18974836539156037	0.19188124520415842	0.10372670437346206	0.4888514418765606	0.36026377269906895	0.0377188293465629	-0.06291457815340055	-0.131837396818946	-0.1721792536084005	-0.08116530063958767	0.08579220085692008	0.2052154929500567	-0.2887754705178415	0.10286038026913029	-0.5266394308527769	-0.048104115395852055	0.5046083429945654	0.09670562392733177	0.10076528259525948	0.29328494632824675	0.6302262838089993	-0.14571534376369755	0.1089215782043409	-0.056557732005935314	-1.73036648216518	-0.4729194917069499	-0.19691245834871354	0.029766421629160433	-0.48223154141772895	-0.4547665749104179	-0.38637546553318813	-0.021234878959525954	-0.11877939597940805	0.3649873367259164	-0.016816935902831176	0.2045818542248424	-0.16093389511742906	0.3314420735505701	-0.18820226239068796	-0.22959065104512533	0.45988757352145687	-0.13443733457251206	-0.13754615489755295	-0.11167434886894867	0.02464375034339561	-0.16556808878011312	-0.5580432153695032	-0.14915659148414542	-0.0680996558114666	-0.5289325251333338	-0.29717229911706927	-0.324429830511282	0.10199817988154969	-0.5289059342434541	-1.6782079462421253	-0.8533531844964592	-1.3914674285449433	-1.1262903447065618	-2.082910706376385	-2.5107073172465406	-0.5172567595154197	-0.10594773530895818	-0.8152044652102926	-1.0869217206852344	-2.7754760607408486	0.06975000127460262	-0.201853013078536	-0.05977827697928954	-0.10566485559774819	-0.09963266415401743	-0.003360592500171696	-0.07138202148814148	0.12342220064666343	-0.22007875634568266	-0.16144212992596194	-0.029252759744830808	-0.07681477419045339
