	BRD-K00337317|0.04	BRD-K00337317|0.12	BRD-K00337317|0.37	BRD-K00337317|1.11	BRD-K00337317|10.0	BRD-K00337317|3.33	BRD-K02113016|0.04	BRD-K02113016|0.12	BRD-K02113016|0.37	BRD-K02113016|1.11	BRD-K02113016|10.0	BRD-K02113016|3.33	BRD-K05104363|0.04	BRD-K05104363|0.12	BRD-K05104363|0.37	BRD-K05104363|1.11	BRD-K05104363|10.0	BRD-K05104363|3.33	BRD-K07667918|0.04	BRD-K07667918|0.12	BRD-K07667918|0.37	BRD-K07667918|1.11	BRD-K07667918|10.0	BRD-K07667918|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K16189898|0.04	BRD-K16189898|0.12	BRD-K16189898|0.37	BRD-K16189898|1.11	BRD-K16189898|10.0	BRD-K16189898|3.33	BRD-K16478699|0.04	BRD-K16478699|0.12	BRD-K16478699|0.37	BRD-K16478699|1.11	BRD-K16478699|10.0	BRD-K16478699|3.33	BRD-K25311561|0.04	BRD-K25311561|0.12	BRD-K25311561|0.37	BRD-K25311561|1.11	BRD-K25311561|10.0	BRD-K25311561|3.33	BRD-K44227013|0.04	BRD-K44227013|0.12	BRD-K44227013|0.37	BRD-K44227013|1.11	BRD-K44227013|10.0	BRD-K44227013|3.33	BRD-K47983010|0.04	BRD-K47983010|0.12	BRD-K47983010|0.37	BRD-K47983010|1.11	BRD-K47983010|10.0	BRD-K47983010|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K58772419|0.04	BRD-K58772419|0.12	BRD-K58772419|0.37	BRD-K58772419|1.11	BRD-K58772419|10.0	BRD-K58772419|3.33	BRD-K59184148|0.04	BRD-K59184148|0.12	BRD-K59184148|0.37	BRD-K59184148|1.11	BRD-K59184148|10.0	BRD-K59184148|3.33	BRD-K64052750|0.04	BRD-K64052750|0.12	BRD-K64052750|0.37	BRD-K64052750|1.11	BRD-K64052750|10.0	BRD-K64052750|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K72703948|0.04	BRD-K72703948|0.12	BRD-K72703948|0.37	BRD-K72703948|1.11	BRD-K72703948|10.0	BRD-K72703948|3.33	BRD-K74065929|0.04	BRD-K74065929|0.12	BRD-K74065929|0.37	BRD-K74065929|1.11	BRD-K74065929|10.0	BRD-K74065929|3.33	BRD-K74514084|0.04	BRD-K74514084|0.12	BRD-K74514084|0.37	BRD-K74514084|1.11	BRD-K74514084|10.0	BRD-K74514084|3.33	BRD-K81418486|0.04	BRD-K81418486|0.12	BRD-K81418486|0.37	BRD-K81418486|1.11	BRD-K81418486|10.0	BRD-K81418486|3.33	BRD-K81528515|0.04	BRD-K81528515|0.12	BRD-K81528515|0.37	BRD-K81528515|1.11	BRD-K81528515|10.0	BRD-K81528515|3.33	BRD-K87142802|0.04	BRD-K87142802|0.12	BRD-K87142802|0.37	BRD-K87142802|1.11	BRD-K87142802|10.0	BRD-K87142802|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99545815|0.04	BRD-K99545815|0.12	BRD-K99545815|0.37	BRD-K99545815|1.11	BRD-K99545815|10.0	BRD-K99545815|3.33	BRD-K99616396|0.04	BRD-K99616396|0.12	BRD-K99616396|0.37	BRD-K99616396|1.11	BRD-K99616396|10.0	BRD-K99616396|3.33	BRD-K99964838|0.04	BRD-K99964838|0.12	BRD-K99964838|0.37	BRD-K99964838|1.11	BRD-K99964838|10.0	BRD-K99964838|3.33	BRD-U86686840|0.04	BRD-U86686840|0.12	BRD-U86686840|0.37	BRD-U86686840|1.11	BRD-U86686840|10.0	BRD-U86686840|3.33
AARS	-0.0012708295271028902	-0.0025973460607993104	-0.15279913079434682	-0.23863360599841466	-0.48478596076654457	-0.10222473380276798	0.11556553447581248	0.07584036896224333	-0.17546590756087208	-0.032842909293421485	-0.04850852368941361	-0.049853053266428894	-0.1250673087841574	0.12656640803940977	-0.17451522003379027	-0.2156775932882451	-0.010270339137147477	-0.16751812200076843	0.16242720813621148	0.00585083330448614	-0.0883920939297953	-0.15782131699026136	-0.15708255197625087	-0.38153166992626053	-0.4039826549872525	-0.23798639978975844	-0.2302121278931084	-0.13457491478238826	-0.44930486063485287	-0.22067276225471621	-0.13298136345613099	0.14749175837749728	0.010286995379658048	0.04353432811338953	0.36109017580440517	0.1719280466778974	-0.01160462521305572	0.03120639301587902	-0.12309024232359045	0.050490642964240884	0.38837007970717696	0.02009783533535181	-0.10716279674865525	-0.06609952036077793	-0.14040741466340498	-0.0466576786749382	0.022266056000754375	-0.34325941596135046	0.017619119398150456	-0.04827388264730992	0.07150913655711477	0.26280909384880796	-0.035654889360915355	0.7545697434891435	0.16853176900927322	-0.09494982758694685	0.06368713527107299	-0.16428027290101235	0.023196248778466117	-0.0807036242377605	0.04572554618435276	0.11104313091605512	-0.03171556145133647	0.07090904275957621	0.08032889398456913	0.11026528087282142	-0.35352676321638254	-0.12025891201776373	-0.253490163974893	-0.21006840385672687	-0.1388433439429062	-0.30308890923608667	-0.18920625839668048	-0.18568351104925007	-0.3438558901225268	-0.4367669487456949	-0.5364923018888135	-0.41821158910264433	0.009205245967873754	-0.06621055055913372	-0.01395712144344241	0.056264069168457276	-0.003475106194484656	-0.16454250988256325	-0.05745615831222084	-0.1995728453342469	-0.16934559047899667	-0.12127188437231462	-0.2685830916818044	-0.11410488558145992	0.10811897957698531	0.0006822444992196827	0.1121466802705798	0.2523455225509081	0.532260820323159	0.33084551591290356	0.09941183151138944	-0.05893699055807655	0.26678113350210575	-0.030665799708483377	0.20871676146240992	0.01603767894208774	-0.5100405886114103	-0.32394403088351886	-0.40137501222697775	-0.4356623866222611	-0.22096259063458223	-0.2827526919378567	-0.13330530279258865	-0.22764614519446802	-0.34625345187865264	-0.36847437196863514	0.03439817006215525	-0.27860374617410066	0.19615796828306742	-0.0033392276773701233	-0.10853412767281867	0.04778396575097096	0.18616305195985383	-0.1793059107580106	-0.02271433371302341	0.035741569938327444	-0.09587535652431001	-0.0742007962360578	0.2993161324421199	0.04689241496489357	0.14625811923214135	0.15752987076526223	0.21687225510364053	0.012673913518492341	0.05395784416427555	0.19708412188113597	-0.12405072774366843	0.0019089013679085554	-0.1179236010135325	0.033860463546256714	0.4255269032809412	0.07766026227088263	-0.054349686210873514	-0.15713822498341537	-0.15202323047550337	-0.10171332163473182	-0.1365272495551674	-0.12181328409196457	-0.005659699158670151	-0.0913740170073356	0.16136409828945908	-0.06620626257278535	0.4752131464925191	0.012023570852998322	0.07834306960248183	0.0174923069934243	0.05734013598481802	-0.12568041959090293	-0.8510843622292379	-0.10741055730707316	0.1629681462315832	-0.11798272870048561	-0.1603691177485711	-0.19459741569875474	0.16821838196694294	0.20183479816532804	-0.14250255206577714	0.04418959958037879	0.04092011846024235	-0.05204089115262237	-0.04383355382165869	0.1365630542184988	-0.09314626806358521	-0.14694076862646513	-0.01956239902611993	-0.09841913091367675	0.11909250138615472	-0.14022643845861302
ABCB6	0.0989796167542889	0.018654692525013505	-0.024616237503414684	-0.04797394530776167	-0.4020317394538	0.047345014353672	0.06554909972379235	0.20719177097136607	0.12700816906698767	0.08373359468565973	-0.028197967306316112	0.05368320841805178	-0.0471074822253601	0.14883116171415134	0.23966183606314928	-0.1813932054782761	0.4202904385548387	0.07122529824945412	-0.07633846529608812	-0.05465298640034592	-0.333473703956114	-0.3930886331418879	-0.29788185378749477	-0.3184679274045674	-1.0528459592526445	-1.44049809188447	-1.104351243569235	-1.037646308334612	-1.4083261081319776	-1.25377304780431	-0.23989735480801366	0.10818944792468921	-0.0688644831025349	0.08188172410639094	-0.6700292086493456	0.37097196976134894	-0.08128105373181072	-0.10200022356906624	-0.0824246968261555	0.007387455593026004	-0.20850240707611478	-0.11336562637387315	0.03189722408297809	0.11926213207506642	-0.05739654139995132	-0.03705927496287368	-0.5673875541240575	-0.16527514018966194	0.17450508212709792	0.2734403076057023	0.2422011399602552	0.4390404562386969	-0.6371152727290837	0.2336730031607773	0.33695870950968637	-0.0015038201210568758	-0.6626618803334777	-0.40515100062125003	-0.9974670039560781	-0.1428558034033577	0.2892448069235142	0.1235088173647496	0.1147764195828791	0.36267090981740113	0.22370869020606587	0.22882668428595984	0.05209170233207905	0.3935314605970177	0.3760940029859041	0.2992845868166798	-0.04552157662719347	0.014094428334428422	-0.5130551983566232	-0.3273553434637986	-0.6296254511461932	-1.2616261699223472	-0.9142633415875445	-0.6322105337006456	-0.027373251360868434	-0.22516834877635805	0.08265320539112064	-0.018692969031264273	-0.19879280730765858	-0.026669557126613785	-0.16689904233116204	-0.1390826249024366	-0.28625984916672786	-0.29066211274265585	-0.7734155702012744	-0.3781976762683441	0.013853420645504025	0.030594111835889965	0.1654833804416119	-0.13440702459906362	0.43180817264621635	0.1886777204308808	-0.023217802713442648	-0.009976035415605544	0.056035592893071584	0.060926892135677	-0.020601111095181146	-0.0427688660920289	-0.6490716487294672	-1.3361231159962503	-0.9742851041429142	-0.8408303846985443	-0.9130146189872976	-1.2418147378548703	-0.25628776512316404	-0.27881046159376766	-0.14924023867394412	-0.299627606509356	-0.1145466295340866	0.20312199192447267	-0.29935449664875574	0.2227748854685642	0.16837994257609049	-0.32424427560493757	0.0018827713142014109	0.056587873879125894	-0.0407635505590059	-0.07594491667666621	-0.043722855842719476	-0.10943527814358589	-0.06443808981254229	0.023991274968379273	-0.30700165018908265	0.23368703154809486	0.22985819080743872	-0.16563103043138216	0.8672300544391297	0.43914921789808226	-0.06803356277196038	0.05171618903709829	-0.09926247515333486	-0.1365243041108184	-0.2141018410768707	-0.304363728433096	-0.05060596341339293	-0.016728504097739478	0.12534547661537623	-0.21988068096967836	-0.011655755051594477	-0.013208312140294018	0.023643485588325408	-0.039047571658871405	0.16940773304240242	0.11944637933905493	-0.21565635327512345	0.04668813257150495	0.08701150814238368	0.16170458815853594	0.1331382730894739	0.02187554433327099	0.24286832714666895	-0.11755097555296912	0.1695567982344978	0.09634324251595257	0.026067558654958134	-0.17527820296206661	0.1866138722263493	0.34995227479665364	0.3992946511608064	0.29635681809678616	0.028491259968213594	0.057760758588543716	0.40059860412683906	0.03986981763678088	0.15501715054137813	0.33854530119766224	-0.40646858462642693	-0.20308111735620304	0.6774290255733302	0.04557288484973476
ABCC5	-0.11950160093443762	0.3817198705675706	-0.0811947169334375	1.3351352868491153	1.423306505192499	0.11247762536310679	-0.03870592131588083	-0.0777967068326002	-0.2749761669401984	0.15688955660596818	-0.3566409398117911	0.09570837576997186	0.8476155375937577	0.6091971740741711	0.06290460406350706	0.7260964574405862	1.1412285516286282	0.5565838080954906	-0.35739026505450955	0.04898318532451965	0.34040312442320797	0.3701417784312637	0.26430711374494287	0.11220749014604858	0.33653394202128717	0.46103842101984727	-0.1611932680879944	0.9272978054400323	1.0652108050934723	-0.008017285161632914	-0.6211915103160521	-0.8719192437610279	-0.6319984504742149	-0.12861857572536217	0.4173104503325571	0.1769645158067854	-0.0019962649899183393	0.010750689015407877	0.6248133489042831	-0.05933167944645534	-0.3988823224551912	0.6421363616286984	-0.16635331528334962	-0.17998099259737513	-0.4012335282934589	-0.3663488006861195	-0.09323070615024864	-0.6900397700778506	-0.6929015184152755	-0.27871327278867913	0.6035007440034225	0.7283361422617295	-0.7520007504449865	0.586234588899071	0.19765924611754748	-0.3565039001052111	-0.5675797597048543	-0.7312676262744388	-0.5758606988233291	-0.5510245357915803	0.4981371351918493	0.42791828879957383	0.4663926305242165	0.6252488464142227	0.38067870879657173	0.8695106347509052	-0.4523456005402009	0.10436566542142889	0.8563677272244703	0.03600743024806685	0.6097110442302078	0.37270680229424635	0.4125913263742014	0.2614669108908687	1.5676316542006086	0.44459974319556284	-0.17024501542418258	0.5843328219431245	0.5229225903634851	0.7499467046761958	0.5246229144694721	0.16942491742070764	0.6891822466568793	0.4968281774777721	0.3931937740982765	0.6110629823313816	-0.05377386596395195	0.8862054637515	1.1792386187644666	-0.012933936476203778	0.5690712371604784	0.4499373471485881	-0.15178641001873228	-0.8327327143184693	0.8123023208741603	-0.01839880669000582	-0.09411287376715971	0.638652794674818	0.3453924915211686	-0.17873350625004422	0.4087345053168132	-0.68870072119446	-0.30555216141594777	0.2031324045335372	0.7196638238500709	-0.5173572791111143	-0.275352203166886	-0.25600226129502524	0.6476574178342211	-0.542507624635423	-0.7580528483524193	-0.6056362211287448	-0.5720309612171176	0.44281324289895396	-0.4530564369638572	0.08296674609368004	-0.07611010083187253	-0.10291690525178303	0.324749214684713	-0.03894458835897593	-0.13542198375609762	0.14733226506233757	-0.40387506991946215	-0.3973281981091527	0.13448537222593368	-0.6769377893830907	-0.1996917246425219	0.9375783353202088	0.5895348235038718	0.419826910994147	-0.537723748817852	-0.02070020484385508	0.016431312102441753	0.865116824760098	-0.10710708283576742	1.0645900898233291	0.8101618044034617	0.9883818660266395	0.0940210969422844	-0.17811640899022466	0.10488614550582938	0.22774986336210573	-0.2743098072632004	-0.21038831461116972	0.2885785877423426	0.12266572068866832	0.43284384678897014	0.003330606922165321	0.6372296412071885	-0.10419313348218329	0.45432102396249174	-0.40245869540244916	0.6438708886923579	0.12789408044342632	1.0697930819842179	0.4749207556549533	1.339165607598359	0.09234638353709308	0.16936049304623246	0.009670102173816216	0.4622943962177504	0.6030667308176495	0.48166162501130927	0.14989723409820263	-0.24098244543619204	0.32151587351077576	-0.0617067279972409	0.22639553241994292	0.22064490296994363	0.01805403802222501	-0.02530526687863688	-0.5212324101793376	0.09287211323488324	-0.5244489545588733
ABCF1	0.04443564793470767	0.1535726687918073	0.007106487169186604	-0.29583955305748777	0.05271707034856643	-0.1280186679714923	0.3219475146251029	0.1461569126831049	0.10839128865487702	0.056864812486427496	0.5806964659777831	0.31794209515797434	-0.153976641532656	-0.1535781579732829	-0.11877819677369184	-0.3582285810887553	-0.32651230679145726	-0.10868408937447871	0.1384482991819862	0.02131439248490352	-0.26529942679530905	-0.464407614131634	-0.009584042709218199	-0.10644425931405399	-0.443063128033065	-0.37804072501508657	-0.8776272493651289	-0.6274886285047465	-0.7263215310174278	-0.3998550812117667	0.21638119402473244	0.15151752653986783	0.17637359385264428	0.12635437042090158	0.10067559824523853	0.004752420401935353	0.004198979325733543	0.08028803915551874	0.14992055890006384	0.027109096109089847	0.17427126433830598	0.01625785013793113	-0.03080552917415839	-0.09937440002031946	-0.14365125173902746	-0.08259759312969095	0.12309164852745802	-0.06371003018934118	0.447853421331286	0.21169743373029112	-0.04304895932672537	-0.0353839943736857	0.1069727697757763	-0.0010363277392322345	0.15083549163465607	0.16975250160777478	0.047885253268244554	0.4986117705135449	0.06380506578858913	0.3065637580164668	-0.1431825285158843	0.15469967375400118	0.0888301786070016	0.07439116398406309	0.23773535740621837	0.19966294010608784	0.07423744723997716	0.1833508933051582	-0.12932170608948068	0.08920369344495827	0.07067091161511163	0.3731784904738604	0.31012250289441745	-0.0556203750646902	-0.3587579711869875	0.09119578779366666	-0.2988384382714986	0.20715096574703074	-0.022285353983330758	0.11867695555113755	-0.1505275869864744	-0.24315945017171448	-0.512002467640507	-0.12225785686200608	-0.22632054742556384	0.020545623582039152	-0.16855601366877604	-0.2342363562217824	-0.2457492408219637	-0.097521849078539	0.07137466346415582	0.14180063454383607	-0.19382874244411616	-0.17770895788959784	0.06907578572653843	-0.13759034171003984	0.16320634545165413	-0.020112671982963626	0.19527838924386343	-0.047237728491252184	-0.09187548246657062	-0.030314711474344058	-0.2029421392941444	-0.1381377369775305	-0.569748695577878	-0.10836066957265311	-0.08864193008527499	-0.09250620707894856	0.05014939958399012	0.2327370382596475	0.05513536215013796	-0.016146490327498597	0.2505124686944373	-0.03066869148841267	-0.030580141511278452	-0.19557784579629178	-0.04520106793184612	0.11168990358059776	0.034167329409089696	0.027787086592617527	0.11114526933808182	-0.05317788008977331	-0.09785415431935067	0.16712379651493356	-0.02699539829169891	0.48762778569688275	0.11796398957570393	-0.03433822440562236	-0.041891373483474346	-0.0942428347754607	0.2347380429285336	0.009271868878164705	-0.03605028436477742	-0.03997086031755748	-0.028089150559095444	-0.12398885793941616	-0.2192301183000458	-0.02117406214053652	0.0234719238291549	0.11936490941499489	0.0756953851371577	0.13946698423159348	0.22918026172653091	0.43814585563194025	0.20794150286598212	0.0028802626203687787	0.009640288370856176	-0.2043026345213542	-0.19618925534025067	-0.12323968705991284	-0.033167051963014504	0.1173640878534643	0.07379136405801434	0.18325121152020607	-0.0044003222696744615	0.18491125405398945	-0.17538804327088484	-0.08821574516276758	-0.07089085571571137	-0.05123210969678974	0.04258481992105404	-0.09793214548166773	0.3065746402397611	-0.0727925900624354	-0.08651743439692498	-0.19164343815800025	0.17573001755771736	-0.04401856027141745	0.3463438869356281	0.35380460460147134	0.09130142609463654	-0.06088689577699865	-0.11042088119207409	0.09875890126780422
ABCF3	0.11898779906763801	0.04600832886783035	0.04068943858262397	-0.024251467279352124	0.20801112543478162	0.013688224213768585	0.02505808032386536	0.34489835156918797	0.20836380276869595	0.1252709219912349	-0.05700123847475217	0.11032541121498134	-0.020007333849840325	0.31169357214747295	0.3113466496085988	0.08368800951262623	0.3608771070918677	0.2804791242096223	-0.22428055973178695	-0.09094614737638847	-0.2963291940710895	-0.19811433792395539	-0.40192573822723965	-0.3333972693210012	-0.4417061178501145	-0.43802529067648255	0.05275000140082042	-0.1309355194605759	-0.07228148688143587	-0.8293978160092361	-0.2420629607249225	0.27267838537990174	0.11187753349423257	0.3384278715775162	0.06280808682745098	0.44566442771776726	0.015006626656731914	0.11974619583339496	-0.16895194651386136	0.2466329739600659	0.24822037642196593	0.017830290542875993	0.2571535339463236	-0.018682586271209445	-0.035735732417994846	-0.020361150051913413	-0.23016059870100194	-0.22364194379687893	0.06862070836479835	0.17569121102908744	0.5523916465697027	0.7553258269353709	-2.565665855459586	0.5601934393339588	0.4512658841682195	0.1830326293361401	-0.8662976659168639	-0.4036518297551126	-1.502630157848616	-1.0579205764571926	0.4489137624895988	0.2962264289296757	0.21082589762009812	0.3213806284981433	-0.06855856976619859	0.532626629626951	-0.34692875971793713	0.6615406732203444	0.5404217166610326	0.3859793167189629	0.22162992392809588	-0.04332791281697679	-0.2197037992376374	-0.49767197451648326	0.0999244171162803	-0.6407731827172642	-0.4922785245962329	-0.9600940911706448	0.025953733348944574	0.15077360584455635	0.4164249799572479	0.37982010760446494	0.5016282766274829	0.3052083661712164	0.06779418805553838	0.09692181033232661	0.0012384122377060436	-0.10947402454412725	-0.5212099719719965	0.11378231483692236	-0.11927487964071777	-0.08911839386225395	0.3320940341714351	0.007779905963813505	0.5632663641333521	0.252536421380535	0.2700363837363864	0.01980831812888484	0.44223228500675615	-0.08434258397890619	0.21370444186834803	0.004791336406177127	-0.3467721508326189	-0.8575623685206462	-0.8623138893973543	-0.8618388146662914	-0.7382889554900243	-0.3687914136312737	0.38919950765329564	-0.4080518586930146	-0.2751893180974623	-0.41567878467497604	-0.06945978544808777	0.5497558081900324	-0.1969161135267464	0.4097782211176361	0.19620140320102428	-0.3731924067048092	-0.19810538850322898	0.06869291108145663	-0.11291502498025234	-0.6441116138305425	-0.0051245898788986706	0.058821131892858126	-0.5014110036427754	-0.2169664479183678	-0.32406678576927267	0.45277667853791864	0.5272061312939496	-0.05568263894420511	0.8013267411743016	0.14599983975038752	0.015792321536955534	0.13524572726720008	0.053072534203877364	-0.05598871775321923	-0.1336665577423628	0.16132141052041904	-0.02819310637537568	0.09253979031490456	0.05802490008531578	-0.7457090332254603	0.0778046947555886	-0.03421126710599746	-0.007752603216397258	0.456411381163226	0.48891021361709663	0.48029729053279685	-0.10133674700506257	0.16183311847929938	0.276755220033682	-0.29433780425600564	0.6118590258370613	0.5347301040946548	-2.4016920647866	0.41924962995587745	0.47831890199756266	0.23981324219373037	0.19320138626118202	-0.028229688581712747	0.14874657999263027	0.6827075905106774	0.24019516451149414	0.20885058911445498	0.11835732224909634	0.05181042953338396	-0.08819294722801511	-0.36559070105667796	-0.5992063688324153	0.279417779414155	-0.2840479519539508	-0.36104271197004145	0.06861559275795297	-0.7448613789253861
ABHD4	-0.17498874841358192	-0.14342799179058852	0.022093735224509636	0.07213917843755602	0.36024612921280075	-0.4067924665964484	0.1390261443879194	0.24186920296692493	0.008859371828657814	-0.07237825778727276	0.004264718480313808	0.032443472991805646	0.11870561253347556	-0.1684455040945234	-0.3272448764769815	0.21931180170523712	0.21036239960463532	0.3517610356119032	-0.6539735440965881	-0.564435037938896	-0.011780246585100906	-0.12477622598912963	0.3309983784263417	0.20910326874851748	0.022563078879530574	0.19817630338129844	0.4410336019799572	0.7217212617925308	0.8332647467120995	1.1945512533527793	0.467004960739259	0.3178047984920711	-0.23458054432450637	-0.41985077348383193	-0.6518940249527918	-0.18327520018123122	0.587755751516778	0.10951572585860192	0.15794666972577565	0.21323536479854233	-0.1263219946191214	-0.1434338451185868	0.30931440334920346	-0.07793361165044477	0.7122482918653867	-0.05908619732121778	0.8206076017784619	0.46957767231027453	-0.07870018731371431	-0.14621318878827397	0.1853817034527232	0.3379486187447294	0.7310540975205363	0.22033873842775856	0.1819623341464031	-0.2021276211590385	-0.4167860803904233	-0.5420517618283801	-0.6764721416463756	-0.5553305709927047	0.6160972962473059	0.32218382759233843	0.5613264372959565	0.5473195910329438	0.624589167891847	0.6597368371056338	-0.5002090622341466	0.21660135318230433	-0.13097204224459236	-0.23680748327335244	0.007535956755538864	-0.39444890250962406	0.03956709663661884	0.15351958449220504	0.05642492779711761	0.5783634271586151	0.1025475527496702	-0.0971648939571026	0.3526821176248349	0.3288409446223137	-0.08595653067480824	-0.03846046162812633	0.7396531556531172	-0.1307239187729008	0.6618817319314325	0.011922433550100697	0.15486096587203835	0.35135657471847015	0.48233343570947884	-0.084272881231781	-0.10560568981925034	-0.31811697334893047	-0.0828322327069649	-0.30641809695184613	0.04777962339799924	-0.15928307091448998	-0.280756423143939	0.5488714420993286	0.10246425671784709	-0.38436376527642757	0.374970677809185	-0.5714092214088395	-0.08620823013024981	-0.2710684760281672	-0.09892389608344043	-0.23789695241676312	1.0440486255484007	0.35619977380385554	0.02605584131809942	-0.6104421532515323	-0.05887835274950515	-0.1841507795992617	0.13544400487653765	0.8523476535623726	-0.3939452050095902	0.2637293311835676	0.07358472764828743	-0.4580169491848709	-0.45196613888282605	-0.18087573913531182	-0.2825593503855049	-0.005362746405736789	-0.22647178644514407	-0.37697629740009236	-0.14214240763820563	0.6940090252181225	-0.6474748746919682	0.2753708849422762	0.23083416505433263	-0.16905002655571266	1.1410240896384154	0.1375251505238273	0.08173582005837976	0.033520660697038185	-0.44865996943191067	-0.472362777006476	0.16415423123693307	-0.13898235371721546	0.4043916565607322	0.046236978602835745	0.08518971207062727	-0.32117471158919353	0.00019526456986114957	-0.1949342001434188	-0.10988228287183088	-0.05316525357341262	-0.4067801410865264	-0.19498658915099534	0.05533974547698284	0.23654366088137024	0.18759814582640533	0.10425835509744608	-0.07613977407133254	-0.1005790160910256	-0.33576858329088877	0.13760549557442303	0.5321259673705878	0.19400561462014357	0.2551502521428679	-0.08435314657997998	0.27999262486473925	0.40828699580693595	0.05636325798465661	0.14239828600048288	0.130747990419635	0.09651975712533674	0.5368248123233595	0.008935013733340528	-0.30069475606512314	0.3378604599090167	-0.4968384213380883	-0.28332412655073824	1.0016689725966994	-0.11295632016501352
ABHD6	-0.11274168756356673	-0.06753564561049519	-0.19149351385390223	-0.5227792739840986	0.6260818604844287	-0.4902674696374376	-0.4493046837921506	-0.11219872814906795	-0.38966620561402704	-0.2198986141743354	-0.2527389387225645	0.04541975918982214	-0.29624979975045873	-0.2739058402510097	-0.24864288560568082	0.8242450613634098	-0.5734204523463	-0.47655041740266824	0.1687908429180125	-0.3408837903674569	-0.23526429122580872	-0.2711077607042458	0.5976958303001179	0.06397448617734147	-0.35580001565070307	0.359656284630119	-0.08242778933792105	-0.40526289471501853	-0.1883472222000353	0.159538984740343	0.4210464431945775	0.3494096565104896	0.15474719515696167	0.38024607943317634	0.009253795391260144	-0.00938057916897872	1.4511159047577544	-0.24675583835271508	0.005477713998342182	-0.33564979175537646	0.2958581720400799	-0.18029718428938613	-0.5858863784576052	-0.47658408938924285	-0.4626033101185749	-0.1901360929156611	-0.03858240551290345	0.03933398496537066	-0.08713135517375233	-0.5056984917915596	-0.7374196566253458	-0.7799928844669758	0.7810821482073734	-0.6228975807684932	-0.6748807167580818	-0.14527359907258455	0.040806372941883794	0.5030310956655596	0.20559394500379766	0.06708459098300246	-0.5840992367610405	-0.2895706579704975	-0.09298777855225432	-0.6949698970019158	-0.07791818139876316	-0.38379956306186797	0.8504644233647705	-0.12857203372765658	0.7550596781403893	0.0012971257302554218	0.05422399625061192	0.25705217073592057	0.6919939006254234	1.2786956631928983	-0.08005664635877463	0.7854948871845133	1.1579282135361126	0.7114440261920234	0.595108396025996	-0.21883372625483655	-0.4447137788796076	0.6814945533278254	-0.3048970608326351	-0.3259185240488973	0.8013644507015145	-0.08046730887043774	0.36923086154627516	-0.4984917784573919	0.04362394513317969	-0.17777160908772194	0.28362629103795306	1.0169969049550718	0.01992796369865128	0.583614989189105	-0.5660686398630087	1.0545771229738572	-0.04545872672190443	0.5363503878308171	-0.24358145116040997	-0.02492618493743966	-0.020543725584596606	0.18121568572450708	0.5444492786416646	0.43134877267149263	0.25440992778029187	1.2132307669161657	1.2878012953938853	0.19756007858527033	-0.8620121803224409	0.031117077344318272	1.449453639558053	0.6463632147351065	0.5729215030810956	-0.9394310132606871	0.12655680731864974	-0.700432477024315	-0.4785957834814898	0.288374296015939	-0.31416015436420314	-0.21059519422929807	-0.1728488860157249	0.2161364434129099	0.30183417783618643	0.014140962880883437	0.073863006581021	0.0536980157518121	0.769062225716648	-0.5124552664591281	-0.31587505850510933	0.1878582289182349	0.7070003371797714	0.013164474754395824	-0.058981178488052066	-0.380230446323079	0.008629577367730734	-0.4189449789121802	-0.14439788534653752	-0.5303941363518732	-0.011390779438720541	-0.2547339691138899	-0.21821082358286822	0.23979475435998107	-0.2836307198638863	-0.14272497427284256	-0.037453743966623376	-0.30063882686586973	0.6967879068629439	-0.16083772870690657	-0.30626685825521816	0.7894872104819233	-0.23750376183212918	-0.046601730293159394	0.40421866324505307	-0.35321109696001285	1.0948358356680172	-0.19058366450225916	-0.6441064837288719	0.9789624092942582	-0.21217770360957378	0.3198895683396333	-0.2764646926168665	-0.7361477391194485	-0.6974669566935736	-0.44681045160455185	-0.3824155384537864	-0.6346946368783204	0.3600793464035643	0.09746694160720033	-0.06926749406531485	0.5006365963351204	0.6620044691764578	0.8139993496244976	-0.398666376963825	-0.3749057344067627
