	BRD-K00337317|0.04	BRD-K00337317|0.12	BRD-K00337317|0.37	BRD-K00337317|1.11	BRD-K00337317|10.0	BRD-K00337317|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K16478699|0.04	BRD-K16478699|0.12	BRD-K16478699|0.37	BRD-K16478699|1.11	BRD-K16478699|10.0	BRD-K16478699|3.33	BRD-K47983010|0.04	BRD-K47983010|0.12	BRD-K47983010|0.37	BRD-K47983010|1.11	BRD-K47983010|10.0	BRD-K47983010|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K72703948|0.04	BRD-K72703948|0.12	BRD-K72703948|0.37	BRD-K72703948|1.11	BRD-K72703948|10.0	BRD-K72703948|3.33	BRD-K74065929|0.04	BRD-K74065929|0.12	BRD-K74065929|0.37	BRD-K74065929|1.11	BRD-K74065929|10.0	BRD-K74065929|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99616396|0.04	BRD-K99616396|0.12	BRD-K99616396|0.37	BRD-K99616396|1.11	BRD-K99616396|10.0	BRD-K99616396|3.33
EXT1	-0.38274868310402255	-0.6544040672196445	-1.0093120822826638	-0.6690402059540071	0.045612930240960615	-0.031123198948873682	-0.8986775651319926	0.8708204619688621	1.0117779563023503	0.9774922880784563	1.0157641479546093	0.933740656062735	-0.132219127348615	-0.021356918314000477	0.13263477065437237	-0.037020120431089744	-0.4484283884578441	-0.5164143304161097	0.2939613939628387	-0.04711078779587948	-0.313136296380649	0.5246825573049799	0.4238353128385081	0.9568966629436636	-0.08179539464545384	-0.21875097239564525	0.07398850614823958	-0.08659513181991822	-0.26454582437388413	0.06070478730979225	0.14252735702729247	0.08094132567753635	0.22699295301098252	-0.4057575632857322	0.48037306704335886	0.5940967398896712	0.7433736065974218	0.5415515666958525	0.2628451340251772	0.7964494277663826	0.6788064559892361	-1.2094575617311405	-0.42392530512277204	0.4177483510537237	-0.3956924691685367	0.10203439682549664	0.13546554227818022	0.06227684770368036	0.3522531932991739	0.48881015706594866	-0.4705801294104326	0.13150642488099487	1.0574021157989641	0.22977362120812175	-1.428340544835854	-0.43154554343908796	-0.5768100283825763	-0.14503694229933473	-0.10416155347734939	-1.1300662113792115	0.3603092043408722	-0.5397458687206876	0.3447825299968823	0.4267059836213143	0.5544212272624419	0.5954456052809439	-0.08964628064997211	-0.3663554373016223	0.01678330135108948	0.29936554335285886	0.18126180844429265	0.027165020468612983	0.47841336366343096	0.13697626005775318	0.2606754996418689	0.3980680309390146	0.5070431663020804	0.4262891166830413
EZH2	-0.12554594630536306	-0.36110507154389876	0.09881299537616783	-0.11524290766284355	-1.282052294999626	-0.1274671276273184	-1.273221981349508	-1.0691168531455775	-1.3782629822087749	-1.4548044654974943	-1.3912022085928406	-1.4286759398608604	0.047624150941909825	0.2553057981323417	-0.0953517701699429	0.19789021764233242	0.47580892231750066	0.06424351056167292	-0.08737148080765127	0.31079790945097524	0.06498027552257835	-0.5380835338905982	-1.7819354205420528	-0.8249880493567172	0.3513698176021786	0.4723849128742755	0.2856489124576555	0.28501113178288584	0.5880497320311888	0.4524049930519502	-0.22817638632282863	-0.571322582298512	-0.9621005496079515	-0.8631860494022036	-1.4664032794504347	-1.068897916621862	0.14672739511683966	0.05344624397082202	-0.35342420833578103	-0.652515593592641	-1.3029892856765128	-1.0218774941068132	-0.10391241267656248	0.08249190782494982	-0.05301667561306248	-0.15827800144924412	-0.017737668244871923	0.026235972484150476	-0.2990091669352412	0.16121289787260965	0.203840857995651	0.3209145118423103	-0.8446833499706509	0.28281716101420074	0.41893448754623996	0.5268576035781152	0.5214581482060302	-0.38981751472151593	0.4741952120377834	0.21265652858664433	0.04201178573523882	0.15319684634230116	0.15180143334296017	-0.09074575297464686	0.01644292878677689	0.07871648085811185	-0.20311181539341425	0.024420417567932635	-0.18739999513965225	0.15469946636455548	0.09420051606259605	-0.023294067067287354	-0.18122158037922276	0.4866147290170805	0.24404801631973339	0.37134458012439236	-0.4047337887390959	0.021228899633589055
FAH	0.41002234570459706	0.4586405668578048	0.08398871909629986	0.16905928295111453	-0.3247735847296494	-0.3069567053533871	-1.0049493752568892	-0.8403987513307136	-1.614663812144773	-1.5164177730980508	-1.801888088032191	-1.3599053633169385	0.1807892454362913	0.061325591871838725	-0.08794091216935307	-0.14886881132889465	0.31180208518828084	0.3355172215800574	0.29958373859304704	-0.012038221309234784	0.2729513845660483	-0.04411162024981863	-0.19922554420702396	-0.4347248995313369	0.20142276026557215	0.20638983513994286	0.16437741757944763	0.07057081588823196	-0.037774998451466854	-0.05795428585006898	0.20113111143766815	-0.16185704265575632	0.10661879238557681	0.3255623113625881	0.1918139338394743	-0.05281240364260912	-0.6499108310767303	-0.45344521577344565	-0.8703194194041179	-0.7564876942323006	-1.310403822965126	-0.9085473774680434	-0.18375594296467254	-0.46822750095102467	-0.08434576284205104	0.07805209863866185	-0.08726244755674806	-0.044782312080030216	-0.0012963014362874503	-0.28733664854584556	-0.11279145787825229	-0.17525921753362064	-1.4529183466045994	-0.2727919769642077	0.38944548960332287	-0.3363929244095534	0.4264326632624928	0.5105728507134556	-0.046501631095785236	0.3690526940976362	-0.019211391332689825	-0.48865253357792565	-0.39848509428834333	-0.18030665351781097	0.1484360268687895	-0.18907625627300698	0.5396188032143948	0.3787144418587065	0.12398436081320637	-0.3870903718954685	-0.20855974549592501	0.5297870465405623	0.2314422839422813	0.39576783778334246	0.13414772002119277	0.4468084474609751	0.34384835537695463	0.21717476913066017
FAIM	-0.047267116088008564	-0.578236389272441	-0.5648890197345686	-0.6073957999697036	-0.9856840130248535	-0.38001469785539577	-0.2555708846741478	0.2601264816900004	-0.38927071868032126	-0.3406104933635404	-0.14984833825888413	-0.5967563324059446	-0.01662930447914235	-0.613475819784331	-0.6592157390316012	-0.6318105084380822	-0.2260114072767747	-0.25600444065345523	0.3493655359782064	-0.21309668690359906	-0.07057235322215405	0.030897075715875744	-0.3279147062407238	0.15120644794940516	-0.876261681147372	-0.5700310528981521	-0.38345572118239224	-0.7093035697448822	-1.0082463240422719	-0.6242103110172946	-0.24938125665568447	1.218712833324082	0.3628241487334245	-0.5989102948490898	-0.35546458053431085	-0.701251128964231	0.3637461646516232	-0.4622634882962438	0.17830691128550105	-0.40639362441694765	-0.6655349952312815	-0.5643737408817063	0.17461123360001984	0.013818721321616914	-0.15306186833787905	0.0005370401172622626	0.9023074857255858	0.0796897216115336	0.4287789800721222	0.6436144648947136	0.47373970960959405	-0.264647377730402	-0.7636656623127248	-0.11000377802537227	-1.0035441249724777	-0.21566625699667283	-0.8948283474530566	-0.04124847037808917	-1.225628299780752	-1.0960649834599907	0.7830230424690132	0.5242057571187685	0.00278689394045036	-0.08691743447834692	0.6363385918956226	0.9586586741444082	0.256274642187076	-0.2078328686770181	-0.22533180025414654	-0.07932048104241247	-0.39517908356621617	-0.29973983153318756	1.0943852389104034	0.3948920458953286	0.5117442240206295	0.650697891441237	-0.28111465801125995	0.11790959561387619
FAM20B	0.9435174966345036	-0.14012187312249372	0.004213315126847898	-0.12630096490691253	-0.35421382861883427	-0.07698831535520927	-0.2491129902106556	-0.5496917331786376	-0.4983910268991165	-0.255168992613448	-0.3624520424758491	-0.26875297277152094	-0.031085069909387048	-0.04081125515658801	-0.026060386028418907	0.1394378085687865	0.17202863728919068	-0.06384857816760962	-0.08752599255744098	0.00634697875313428	0.073203174363484	-0.06585462464319214	-0.23909644982846215	0.11472318973204132	0.06484159698414421	0.1136082404719153	0.2037306534308581	0.12074266711434109	0.083125713571845	0.07229916008569154	-0.19099501443362824	-0.21766169412358938	-0.18781813301263117	-0.398852548883216	-0.3638364274803525	-0.2089025416188838	0.1967603462209769	-0.022512236540725834	1.146714661119396	-0.02056921741211119	0.5694291816455852	0.7518119677913596	-0.0649719013469691	0.07335283876549988	0.05799366779027645	-0.1287590104553503	0.031277017617047896	0.0424533679132324	0.06508886370410376	-0.026853631211273783	0.019185627068834126	0.14631949642455874	-0.5034396167231355	0.06353400027682869	-0.10604300961627751	0.027580852854039033	0.2059971132432207	-0.11781923357330726	0.21857059965693182	0.10447621249652439	0.10565839316254196	0.26714404111397777	0.1063402558306364	0.14004776531977767	-0.1678450009439727	-0.09685043164644262	-0.043548789667235376	0.054947439750626735	0.008334036204714105	0.173502288247259	0.025334021786799	-0.13764660135589443	-0.6580346918191644	-0.042725742849934654	-0.015731263026618574	0.06703369315017198	0.3657742938746775	-0.07541770126921292
FAM57A	-0.7876755368578566	-0.42425476359173303	-0.19446667300912512	-0.3148454873041606	-0.25136560121673046	0.14835693385824347	-0.5650275617017607	-0.15591636540439394	-0.3930817871952111	-0.8183243879930071	-0.4909690614896946	-0.3706195971380663	0.1767678814243728	0.023979373534644743	0.5016945485404992	0.2528098194016512	0.13869276099152592	-0.20589588060982913	-0.02167470380605933	0.4523664287337062	-0.08365686400370054	-0.5185812005305713	-0.21910931632883676	-0.35044792999383834	0.11834404260773154	0.3496523363078641	0.1277254741204	0.1619616939653702	0.21439711361738614	0.4223604285621523	0.05019689671159119	-0.22559558152166392	-0.06074287775038053	0.3336054769994015	-0.34197463488361785	0.06186079762019503	0.01930387341552257	-0.11667838621178934	-0.45950906211625825	-0.7551370022018844	-0.9257955854840269	-0.37948431467792965	-0.13411334213685913	0.2527248222439429	-0.11879936558239852	0.11340119801246058	0.547435032818513	0.09477591297664005	-0.30157357094404197	0.13841353476392668	0.10713613457281419	0.12695981906010653	-1.2882724829800762	0.11805761797158028	0.11653285681877239	0.31994488548195105	0.2936634907679876	-0.14519124435378097	-0.15214313143153615	0.2982925145359312	-0.5166847184095872	-0.5464081803880433	0.6038597478903013	-0.18417907269838954	-0.2984776844249059	-0.4746863103243267	-0.49888699246005014	-0.08872246959171903	0.13942647532454475	0.035486129416820646	-0.3464020576429719	-0.6162396960262422	0.16546895290804317	0.7855396889291013	-0.3177607698241098	-0.06966253406209244	-0.14697122012695107	-0.2012102394964188
FAM63A	-0.598345173349685	-0.12574918972765894	0.12283741945748823	0.17717860787529935	0.2322023519653733	0.05927449409279273	0.3731469051978902	1.1455616475573889	0.6207164537463749	0.755459762702495	0.30019091094868955	0.45976316492199487	0.16762918784941552	0.08088109562622818	0.14243930234015809	0.1417596654303098	-0.00905147174962965	-0.21957894291570815	-0.03335565513386326	-0.006247772124726936	0.5482310249046836	-0.12080945012267492	0.23754290585473412	-0.09512993781346187	0.3943952514041182	0.3866124865568989	0.09393122766376424	0.3274764421321165	0.6262920441081751	0.6053064181852882	0.8615468372679423	0.07969522515636947	0.2850844735838936	0.19123233301369394	0.21275005841472142	-0.08413058159467675	-0.18344026187710552	-0.20136444759921032	0.20111458058984333	1.045501668360531	0.20785492249418644	0.4911704990270221	0.015438782665924874	-0.20114401552280783	1.1263527540848999	0.03263285635324209	0.018847360800276824	-0.12406123798676412	0.00029521130450612293	-0.3075854184708386	0.10344307436442168	0.8428312428634559	0.8227538169169838	0.12105757742503916	0.03400336614670252	0.9424291292687398	0.4017194833372019	-0.06452243441561005	0.8114750654130548	0.494934545710926	0.05494033243577068	-0.14587818442590894	-0.2165909262532623	0.41318808195593376	0.23348011056238102	-0.1187336347789607	-0.011077362609560382	-0.03198328286384703	0.00825598458794167	-0.2570746556306496	-0.17698274849859322	-0.1544128665261469	0.3570855440508843	0.36505723552482117	0.7913165979167571	0.2828751025308132	0.9130196331165017	-0.32007723025111723
FAM69A	0.7082248903156761	-0.522076626340486	-0.11070257744572103	-0.36803864790219326	-0.18601741375316858	-0.060217163057492286	0.20695298571414433	-0.13428438990856004	0.42817833394669896	0.33459303142511637	0.023263188319203227	0.1539670807999632	0.07909596573177424	-0.5200109171680234	-0.494521594142365	-0.4315266992582947	-0.07127485995140503	-0.30784475293850705	1.224320857392416	0.7234047839274762	-2.9229300935160043	1.449703766800398	0.6604534632629809	2.0062610526879623	-0.7328868422042528	-0.852248627398018	0.16504498872920775	-0.7203374788605837	-1.0535889860259644	-0.3820993370674209	0.3374568465527066	-0.5397087452922419	-0.1503442079198581	0.11093645691378473	0.47080364515211315	0.7339101194645163	0.7043993368535307	0.7372138498241583	0.4378337653044119	0.647154736065291	-0.856857638402456	0.4579617231714502	-0.31523129267570454	0.1402461090987123	-0.37452808522902153	-0.6619619530424602	-0.4248501231001871	-0.3566786193768789	-0.1000404334245794	0.22270632539532867	-0.2316678777226162	-0.6722012055225877	0.8505670689077179	0.1823767203748264	-1.460465134056207	-0.19672334861551674	-1.6403703966201892	0.2718247232783539	-0.5981787202195239	-0.9047042910359876	-0.2610572841505139	1.0019071645134094	-0.08738243448137606	-2.7184478164810835	0.7446847494778025	-1.9077200339463465	-0.3979334423027338	-0.5447001407913588	0.07537245217978732	-0.020072170680373407	-0.5813904374566734	-0.5342931544317319	0.6720927905759814	0.2800587720268369	0.7177320917374624	-1.7679442079730965	1.0227053410913776	1.0143158546806976
FAS	-0.20715199118818228	-0.6113855001416143	-0.013785690274429996	0.7520521649348684	1.0291385040290695	-0.4144628730948085	-0.8186742766885337	-0.44496411001039693	-0.851306405864667	-0.9805187934621468	-0.8475542389155052	-0.48597631089790827	0.02141742114057636	-0.02267997545699396	1.0493872110348363	-0.37972864571321274	-0.04413427880270652	-0.08008494729336905	0.0200812872889989	0.2659492821497051	2.95749977637421	1.6653644659811893	1.6297833620714604	1.0848977945021352	0.26553000194286014	0.3196447653687014	-0.050766111488038314	0.07347058041442886	0.2729210176602075	0.1227475189290109	0.583926987164863	0.5267049387232938	0.17032697947188957	0.11962966434811644	-0.13759559274607192	-0.390755269574764	-0.5780488234398482	-0.25496710446178666	-0.32554560268684485	-0.4463294649341069	-0.7048187122254257	-0.6487982870134269	0.3907436586491227	-0.05668754036314135	0.23648182348932897	1.4345914925594185	0.16393612331354093	0.3023140807601418	0.848103336650937	1.2594087142112138	0.15582321077659186	1.7188049342338463	1.1430646301893483	1.235261916374746	0.14382833494358285	0.13296461168795273	0.5139075121031124	0.35473033833985346	0.09202519025835916	0.2010096175270477	-0.27510363622106615	-0.4034508155911148	-0.2357056032338464	-0.3415865748815817	-0.2816296992852909	0.24733609669730652	0.19421784393643446	0.12150708888561083	0.33101998019356493	-0.030859026315293175	-0.01967730775561775	0.3146528023841266	0.12082521131397754	0.006640172926711744	-0.19589380178194324	-0.27383074617291675	-0.5684506375515314	-0.044437501007751866
FASTKD5	-0.4984141349093824	-0.2936122634085236	-0.16022472517331998	0.009107676595371336	-0.8694736319122237	-0.3668513848131578	-0.703514098532222	-0.43282815621324683	-0.14899524123802207	-0.5898863250656566	-0.48920555042883623	-0.4622114135406831	-0.22413467452140523	-0.2030175823369369	0.1364730707205505	0.15600287684466055	0.23971112939464292	-0.10424743204201666	0.016541685665311334	0.16408062088647016	-0.2555830045179883	-0.43810118339556353	-0.5128501025483692	-1.1890969955467308	0.24779108099488417	0.4339910695988953	0.2736196547226084	0.3317148610891491	0.6077505737185213	0.4576346457393515	-0.2552622752903512	0.504348475051577	0.15447001007591213	0.036292549989951205	-0.12642520256925968	0.1429952622643178	-0.20725419996591357	-0.71355153964116	-0.12015314295431938	-0.5254198278248854	-0.24834560874673942	-0.2866961344694475	0.29147372411439143	0.2923914664436508	0.1980699745459044	-0.49946121798752746	0.3025592241137354	0.281179640488352	0.02678238152471657	0.2220715985404643	0.050405494234007385	0.07148823903748773	-0.5288950888158078	0.1830893302377934	0.46952754071079345	0.41195105309623514	0.7247563158900773	-0.9579786305197837	0.5468325044910577	0.6523687738175532	0.7402596234838607	0.5212157311165869	0.560989469908387	0.40036333356875947	0.19354586984066144	-0.16820785005159541	-0.2313268137333111	0.1308151389864284	-0.3350966980478998	-0.02956604997021195	0.12722699064376286	-0.09810312628450231	-0.4896621909333672	0.41656950768970297	-0.35179981272735866	0.29773275908969704	0.9076277832262978	0.47668168744179223
FAT1	-0.33757487488691346	-0.14238350508414013	0.09231978821666982	-0.6165758436902676	0.23420957951068969	0.35045142591966333	-0.31327101431985965	-0.35619228535207653	0.010184728885930916	-0.012748922590559411	0.054098425071192224	-0.09052592125318348	-0.2853629909916628	0.07509787290025056	0.05669703246535226	0.3436964052850063	0.3963280319331635	-0.010589591080703306	0.27547222570383845	0.21841089278112355	0.043240995298733154	0.04784147434671956	0.07321164160619631	0.32840057969000824	-0.08265737630580912	-0.021005507110406423	0.1245172155933209	0.01489398655227537	0.06811441381906468	0.17873814533044124	-0.02873006332403764	0.13953123396344225	-0.23724029042486125	0.3369220620447984	-0.02377252839043435	0.09816938416833605	0.0676769271579231	0.28973714352837315	0.33635545644610215	-0.5183246843670893	0.19713552891468566	0.0058242361638252875	0.24645486796957292	-0.06141985774138833	-0.22320855975249673	-0.2845596078016029	0.041528008021630036	0.017957575563758137	-0.13665102275567578	-0.12798596098957393	-0.08723491652136121	-0.10429032801398552	0.3683527576913506	-0.006098336084900069	-0.16031513946780565	0.01212370661496287	-0.15969903366271035	-0.06055008202629016	0.13889708907083786	0.05236200044205278	0.22277602850100683	-0.034442170805058105	0.13007933080943998	-0.03714717508143058	0.2520090892399865	0.2056970130300287	-0.2740230601715388	0.06000059749391825	-0.08154026568675447	0.1672506393530432	-0.09174565503772758	-0.3059354331298148	0.1130524923275041	0.03247010469674786	-0.08447765085194092	0.20263930881363437	-0.17109984958035587	-0.04378452172407954
FBXL12	-0.12426558398501708	0.32361097808161254	0.10631192627781605	0.6257740801083115	0.8544651344719517	-0.08364285600054326	0.2566762986350352	0.30247284920411516	0.6462929444609987	-0.2073082918823852	0.02559718721141291	0.20702526175620287	-0.055882902482240183	0.19957105362870772	-0.16685278439634002	-0.14095335539943044	-0.20974589770779653	0.17667988775913082	0.6525231420252791	0.520017798718501	0.09053816930814129	1.0883519353798026	0.3209658684661975	1.1477244607172175	0.050327443888282336	-0.6327138078444038	-0.14641711080818406	-0.7391561035063846	-0.6810856930466833	-0.38026040206536815	-0.3119364862505118	-0.5589214346446308	-0.2228069075678277	-0.19306229016719664	0.4579925510486958	0.21449095193170406	-0.03230904773604859	-0.17032250291163256	-0.10928861566374722	0.04826781816774458	0.02366189792986469	-0.059471417597446084	-0.0806160486858672	-0.18411926822883196	-0.3510633515759472	0.08977322671115691	-0.02783326702338762	0.1270769666895779	-0.14500798214753807	-0.24978057040568688	-0.4530681923857589	-0.03208538547244485	-0.28651067271914865	-0.6557601217004855	-0.39084533404359273	-0.279274319199138	-1.3090235320143497	0.9164486083997332	-0.5922615891060546	-0.3083909195944064	0.6204260324055225	-0.22160581582133432	0.5581187184293975	-0.363289806858198	-0.6930941267656557	0.3452766880264561	-0.08436120976289452	-0.3825246468371253	0.08975868830511313	0.11658286525751589	0.08833126345382869	-0.02614400986307756	0.5471743777520542	-0.4610375113722694	-0.2587236850436006	-0.024506410752717162	-0.8225049787862778	-0.471483031985198
FBXO11	-0.32056677042533455	-0.3452529891930845	-0.13020964677142968	-0.15676655337425002	-0.20050651540062572	0.03896630758019004	-0.6927263273786091	-0.5757728444587995	-0.7669101661515452	-0.7080702212990925	-0.5167333221061267	-0.7990720504594065	0.041582706774297463	-0.08733909570752878	0.36056377648184385	-0.22902729432911015	-0.12379410636169297	-0.2127755579930962	-0.15896609955595364	-0.21599307524064937	-0.2390102945945476	-0.4244157224662004	-0.3868417838213511	-0.5518807205402676	0.05014778040977814	0.005292600061253042	-0.12845231793774367	-0.0031820443486282103	0.024941110224462548	-0.009782484329727451	-0.5791096715911342	-0.05049513646449958	-0.3930139685584253	-0.46389406756786755	-0.3452327677393076	-0.7799429832360678	-0.027336542620157722	-0.38196076017652647	-0.24405375761469075	-0.765109130427105	0.7287612958226554	-0.4146628626325679	0.20637151857759495	-0.08236394547745629	-0.05809621814857113	0.359867219988032	0.1140806838635875	0.14642316137492153	0.07639895814622714	-0.5949585645823955	-0.3320193152668258	0.5755634676631175	-0.4279091245779032	-0.36223814978493013	1.3597638933553935	0.000958380482876405	0.30309850501986385	-0.3279998994813746	-0.16082945833070936	-0.09902124364383462	-0.39351617076253004	-0.5856783248807501	-0.30798557700049906	-0.2242835462989842	0.02336880958183481	-0.1137630929172418	0.2842623940965578	0.2776639907196404	0.0078871260012748	-0.10459783158093246	-0.12057955448444051	0.04575377993587626	-0.17049772666864657	0.09209789843845832	-0.16955764598111558	-0.006407782652426104	-0.35549397013940087	1.738181220325662
FBXO21	-0.15929794432791353	-0.09055593884346831	0.1572837823950639	0.21742668212239855	0.690386330825629	0.3828480781054129	0.3338065167711015	0.3451602446178305	0.6525234504821462	0.6384526470280131	0.5776373755077232	-0.7917643323036971	-1.3648053467479577	0.05960064267188869	0.22045692828611033	0.14715025955691155	-0.2681474285185619	-0.0679686128974654	-0.892082893579803	-0.019217780753447638	-0.20749372677369404	0.44215289809116776	0.041135630611311313	0.8621637831015848	-0.36318688266027027	-0.7511925570281748	-0.20563058507789525	-0.22754712135212193	-0.6886784807430483	-0.5065883359200785	-0.2484114092179238	0.16939772338882855	0.19420796065807622	-0.22728666172627202	0.26391063720554736	-0.27531895576379384	0.3166547284035553	0.08403057190285186	0.8040654685893655	-0.7376436545298661	-0.4887893557844339	0.28807461656155375	0.32819400817722705	0.3736853600534342	0.1429842621753572	0.08045473928979933	0.4592832289420426	0.19244346833603623	-0.08410282535332254	-0.1162070765586023	-1.2076414937909927	-1.7908834333356707	-1.1127743079112136	-1.2739167827727684	-0.5089383684023444	-0.35819555290373195	-0.7432122997100153	0.06535362928712256	-0.46464268594354863	-1.1306993307581947	0.2886753085393785	0.37997215599693784	0.1913620191823314	0.1674787332930728	-0.0003570524993516955	0.15449187970167522	-0.03834364481264293	0.29275903404005393	0.16256872822766924	0.22933808203271924	-0.0015388149382958478	-0.0477103109296646	-0.06786963500929726	-0.16876936640896348	0.01008620843526605	0.1849562641963587	-0.16094813458322457	-0.09494300754043768
FBXO7	0.2925998295195624	0.054638778979962055	0.20217276520781477	0.07239475288670623	0.21882315440554687	-0.06156047464727029	-0.02707218786985166	0.36447372727965516	0.38454341433798067	0.00513647228183108	0.21222173138852587	0.2656547175895974	0.24643137606945675	0.3549054581079731	0.05682940456643918	-0.08227554905670302	0.17081348561417187	0.24560649151205727	-0.17139561827921965	0.09956091968885368	0.07364488162777638	-0.33536505046609627	-0.09296112946511818	-0.749361580249035	0.3888844815966678	0.3710355917521588	0.21827807972766003	0.09656926350254444	0.45573335412216903	0.0113862222169051	0.19879081694916176	-0.07114843645797819	-0.12266562308428952	0.4879392142922943	-0.317020998107588	-0.16929035279453034	-0.1644892665943495	-0.2987269200600305	-0.40694360312989514	-0.25483822043618404	0.31353812842846374	-0.20304951093924503	-0.05155487460869187	-0.25812691504349833	-0.004384456043700524	0.10634029562360918	0.0028988803290849554	-0.08379681126158307	0.27781124022304776	-0.09613606484099968	0.020759633890945928	-0.0719704652641111	-0.19785755414229142	-0.1441355237692615	0.6092481524562686	0.3783229152407861	0.7902227684010249	0.37913033799691637	0.0772684479417407	1.239539113110503	-0.08627654700135927	-0.30701284590887595	0.18792564931140662	0.03710716474831255	-0.5503649976919794	-0.06262213306487485	0.30082575746367485	-0.02854305431801348	-0.021603809791324775	-0.19206562340013011	-0.07445915786563291	0.08995318679004989	0.08465423880541056	0.2570875198521234	0.14268614910668434	-0.057321763639158085	-0.001628345494997537	0.14922105635395036
FCHO1	0.19886041731562423	0.34498684026258	-0.09579443153568985	0.08173079438261925	-0.2606656687650177	-0.18984943221714534	-0.1996085510822819	-0.49738928114163955	-0.8385406446182433	-0.8652956213968578	-0.5692486984925642	-0.5346981836874907	0.1383661388814419	0.24244949106768368	-0.17826222472138475	-0.055975865673981495	-0.20373823542672267	0.2558415973379873	0.018465303031623154	-0.11980753690583157	0.5179706248370102	-0.07683860197860011	-0.09189401072129282	0.3634733713404943	-0.04079497490036997	-0.12130605296557857	-0.09369568620358286	-0.08109500578270783	0.019108576828267172	-0.1810029748300775	-0.023513518846951815	0.07838220059921024	0.08403972479013315	-0.4821989836034148	-0.07154307747991535	-0.22795006457787062	-0.14755220744509234	0.081550478442234	0.03579938875140017	-0.4403172761966016	-0.8233226465725325	-0.5273307028439932	0.2765332814383055	0.21686981392853344	-0.07459254083404628	0.02050583159460177	0.09170424119808966	-0.12424198707536387	0.029838649964312996	-0.2758269507200681	0.2881725149967143	-0.2632801781221297	-0.6920264041354773	-0.004544147092315616	-0.0019072893523566965	0.027885090674925433	0.24032392122991997	0.28401414948836273	-0.45158701138433316	-0.2285014760985137	0.14796510288324397	0.011731292197605233	0.29443908018409964	0.12540227119205602	-0.18901555033345266	0.2295562779340609	0.14794831970095	0.10659723976015378	0.23563219990189962	0.2034875713566103	-0.20533231943475952	0.2725940271287642	-0.21255449641997734	-0.047186260187969786	-0.011929592154207155	0.1993901811652329	0.023605166087560765	0.09907992278894036
FDFT1	0.09329611400731845	0.10694517127884791	0.3477041088031374	0.5870328417153701	1.5240993159033114	0.590303578850861	-1.047786135458935	-0.8376709445766739	-1.0143393492661257	-1.0474493558191007	-1.1842209851785472	-0.891995104652997	-0.02314206111624569	0.07810999830127052	0.06636405080728262	0.21383319756174815	0.30266173361484167	0.20103813501005577	0.12106341153221163	0.28154341440008146	0.27176516652107274	-0.011262192898419343	0.24120568657625321	0.14094484585055808	0.152885073515336	0.05723615640161934	0.006988773922270279	-0.04406959632247419	0.1207261314670563	0.038513831914725925	0.030130829862369996	0.32060235290117295	0.29960020895927225	0.23101956100874096	0.4574894110361747	0.18190287774609123	-0.10113366188541484	-0.011040628597299929	0.33008355735450695	0.05002006664071127	-0.4386906495658292	-0.19356592496236105	0.11724265672827332	0.08182005472080789	0.08205882195503615	0.015259878609771368	0.1942491710826927	0.09587225093636557	0.163428724453014	-0.09733259806068872	-0.016245531779462752	-0.3105798767459002	-1.2142960691964744	0.1597367640464545	0.3381972836540381	0.2100493390243372	0.22218206213163386	-0.32852217275779577	-0.3517609679893461	0.22107836913951337	0.13694115699552553	0.03408233259164817	0.057505772416332	0.13574007388559708	0.2781531983531694	0.23827231822556408	-0.03140411325680207	0.06733896142693101	0.05566902827191159	0.1109851842285489	1.1488480285931668	0.49395447648981633	-0.08678113542364763	0.3369123910807386	0.3548731750473255	-0.11840714485530708	0.21388000418683895	0.09779864596192134
