	BRD-K00337317|0.04	BRD-K00337317|0.12	BRD-K00337317|0.37	BRD-K00337317|1.11	BRD-K00337317|10.0	BRD-K00337317|3.33	BRD-K05104363|0.04	BRD-K05104363|0.12	BRD-K05104363|0.37	BRD-K05104363|1.11	BRD-K05104363|10.0	BRD-K05104363|3.33	BRD-K07667918|0.04	BRD-K07667918|0.12	BRD-K07667918|0.37	BRD-K07667918|1.11	BRD-K07667918|10.0	BRD-K07667918|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K16189898|0.04	BRD-K16189898|0.12	BRD-K16189898|0.37	BRD-K16189898|1.11	BRD-K16189898|10.0	BRD-K16189898|3.33	BRD-K16478699|0.04	BRD-K16478699|0.12	BRD-K16478699|0.37	BRD-K16478699|1.11	BRD-K16478699|10.0	BRD-K16478699|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K58772419|0.04	BRD-K58772419|0.12	BRD-K58772419|0.37	BRD-K58772419|1.11	BRD-K58772419|10.0	BRD-K58772419|3.33	BRD-K64052750|0.04	BRD-K64052750|0.12	BRD-K64052750|0.37	BRD-K64052750|1.11	BRD-K64052750|10.0	BRD-K64052750|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K81528515|0.04	BRD-K81528515|0.12	BRD-K81528515|0.37	BRD-K81528515|1.11	BRD-K81528515|10.0	BRD-K81528515|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99545815|0.04	BRD-K99545815|0.12	BRD-K99545815|0.37	BRD-K99545815|1.11	BRD-K99545815|10.0	BRD-K99545815|3.33
CDKN2A	0.4130823900526952	-0.0522314026848548	0.48080474633664405	-0.8425778481300157	-0.970244950139873	0.21148531860029784	-0.6692849927451793	-0.05442599045325132	-0.3768092610111946	-0.048844398610128084	0.37247116140450987	-0.8149194274678322	0.21217972136227167	-0.17247951221872385	-0.21607468667577584	-0.33613504832172436	-0.581634931007311	0.0262678359761761	0.3735892534390217	0.6101325532398093	0.45629496279515325	0.35541855946946477	0.11847614566946625	-1.3488237978449837	-2.205307978734057	-0.23513621432061882	-0.38600942053906606	-0.6694668506287456	-0.3743813378476284	-0.16766936852124203	0.27225818626762754	0.05457426291320679	-0.02065616037282636	-0.6680826530463633	-0.9884150491630745	-0.03198029980891226	-0.5935525873921902	0.042215005207985615	0.6192413225245073	0.10051317656757686	0.6723315644516608	-1.0199456272671805	0.23243055601283302	-0.5017722430680971	0.24349721831301263	0.12729996136359567	0.351942756004616	0.3152401355082981	0.36710714518547105	0.2161987670868477	0.3657686092534072	0.3146926927957914	0.4075533236793061	0.3394573794852809	-0.08129947204944177	0.26112127207520136	-0.16699373989211885	0.3302878824308446	0.04055752158924145	-0.05353888383509808	0.07885990722311871	-1.0551817274553155	-0.7664450984755677	-0.5222277617656328	-1.4222965759571742	0.6048776497313431	-0.19417258369633172	-0.029748360224420622	-0.1967058631325842	0.034145634812905	-0.0746971824033924	-0.05564924213813649	0.9598134282753824	0.7849112995946825	0.9606497763611967	0.9580089982928417	0.293991998622289	1.030652110325982	0.1843794859098832	-0.3675292217701639	-0.21929844690884756	0.10067105075968072	0.5156037008587186	-0.43593220113458253	-0.0015004639340561177	0.17228636859171984	0.013510509868868445	0.041330088194065695	-0.13524611905674933	0.09552417252828072	0.2028276650199321	0.15879211257887693	0.1799672798790013	0.05000299047026191	0.5350011551775515	0.22882566658075998
CEBPA	-0.9215324409329698	2.0231678547157514	0.4990202573385272	1.8775226080465663	0.8171827148785085	-0.6238805632353672	2.1703147835373686	-0.8262406017954774	-0.48526009627955774	1.6339555688671266	-1.0811271846141977	1.0964856125039102	-0.2943934132209415	0.1855217956308209	1.154776076231006	0.4432405866650627	-0.8729323771465861	-0.7546580136922644	2.293927060425778	-1.2369796112141516	0.2369708846033051	-0.3090353979757653	1.1638241628934574	-1.407248977567983	-0.16179404069678727	-1.3102508903232544	0.30511254708325664	-1.4088884819766259	0.2067302073268691	1.7316261903800036	0.35461307812817633	-0.1560742100873534	2.3480816798290567	0.5648877533868197	1.414535241561153	0.40121829899767136	0.41815490452429094	-0.13140871522474518	0.004748799993792963	0.13609317805555188	1.2221771193829405	-0.3668355710047962	-0.21141061832114305	-0.37467648371406836	0.020379239502695157	-1.9041224157595709	-2.010350364461042	-1.6791694145029856	1.2999606690718093	-0.9404656572798277	-0.10918173352708764	-0.0832771240943675	-1.5077818439443909	0.09737228980497886	-1.1780347209885702	-0.5938770764473936	1.669694180718865	0.30522367868231176	-0.8945811984547403	1.54350575659171	2.4759888289703267	-1.2264285579510634	0.3700436320457433	0.469346141656459	-1.2983938940135613	0.929957477024624	1.774636185475604	-1.258835395283667	-1.1396396727517528	0.21298969885553243	-0.6964837156008061	-0.012433992353615198	-0.8708408667723712	-0.2004060823983591	-0.5657071860312393	0.2338660465600393	0.2368371370728024	-0.26820024121237585	0.03834013071756424	2.190378780823924	-1.1225623372587918	1.9882182104611439	-1.3643399205891868	0.14817667423374703	-0.5813897712418796	0.4386156017660458	1.7500614110250388	-1.457993406042118	1.444893156622361	-0.07011940102599545	0.18884290980187746	1.465128897683411	-1.3775278171875953	-0.3042869035294751	-0.2986549360043389	-0.49071773682350717
CEBPD	0.3244796307550535	-0.6252368198635772	0.0913467157159058	-0.2899298367970717	0.35441897131608135	1.4709537056995763	0.36094511734868673	1.087091176491297	-0.17086007394941055	-0.1581522159042324	1.029781298936591	1.4486687843564732	0.03598184936840987	0.0666971701452459	0.6753198608903233	0.032012118962764194	0.4789812911715772	0.3218548329588389	0.5636612475373832	0.559733605179329	1.0428811617302807	0.14753776702652138	0.10554571856650785	0.21913167438405595	0.044786964346131164	0.8952093383663295	-0.028712613137164666	-0.4029808117991984	-0.6737357767431276	-0.46564137793548444	0.6566543386523781	0.995457407127333	-0.05066431287143924	1.1356775458015145	0.8975549821271327	0.09417258375102566	1.2700123254317734	0.9357371146353487	0.7427198968845169	0.9756610105797779	0.6766531990596661	0.9246162436208022	0.20708201495594447	-0.31881603846566864	-0.6748575359023834	-0.06294791998921734	-0.29908957456044494	-0.46497667701981515	0.8629786024397152	0.2271822858471153	0.11154709485490066	-0.16736455419332885	0.6458301981310732	0.08932797010724514	0.22315622793134393	1.0061089458059156	1.0900367165962415	1.028677011779085	0.8294782793854812	0.7480455024482289	0.1156506933863198	-0.6019875936058913	0.04739420366665681	-0.5529169582010394	-0.029815849619982293	-0.0013688856292339846	-0.28887099111104697	0.04539590274619587	-0.4601791464598748	-0.08216880970566498	-0.7499881168745133	-0.25798765235314014	-0.1853108432649536	0.04654879922061683	0.4385519327616345	0.0437792634827634	0.7062200256015938	0.6535105278309985	-0.004065970189560453	-0.4705781562703487	-0.44972415924868	0.31744987523944274	0.2568076958750798	0.006284117059480954	0.17019886126961015	-0.3826428724852704	0.24957902301842338	0.32117197100229444	-0.17424111162704303	0.29104730966225345	0.29797163111806957	-0.07014397219565183	-0.41726855002002994	-0.5637918135343469	0.02127654940439605	0.19490089244227105
CEBPZ	-0.27335902181409666	-0.05194507701778406	-0.06829411802310781	-0.5016955361486766	0.5303445007269497	0.3354188121909468	-0.8206955196912373	-0.4853194815915902	-0.3821023852070672	-0.6128719326490429	-1.3338197532474423	-0.6509923217868941	-0.5331289902434282	0.2237044719528308	0.06576783647755366	-0.12781833311611504	-0.2404663984122728	-0.5557227826908413	-0.7059487191570586	-1.26784648772519	-0.15668223771135903	-0.33274816280552316	-1.1314255571176575	0.04081639618606943	0.11573186363818166	2.0894085703802494	-0.21079266434300736	-0.13116433361668278	0.37277401919166553	-0.09029497569772005	-0.6955425582284193	0.5399433763312546	0.2680402061023883	0.19421736213304697	-0.512805990590327	-0.07100420898506532	-0.5168376947316656	-0.3518282452010365	-0.43045824314615455	-0.7773078184216535	-0.8500104299615324	-0.7128991022467625	-0.276113394897719	-0.43647380985444784	-0.5029861772122912	1.1586743312029728	-0.6489759341056132	-0.5760599073862198	-0.3349298977566513	-0.17255627421919506	-0.45782046188052955	-0.5030159388103224	-0.4965278966900708	0.28134812784785357	-0.4222533546816738	-0.5791995495321028	-0.555043972397105	-0.528461465498405	-0.3940951687385838	-0.8495530342788762	-0.31408933531197264	0.7320940686020508	-0.019210920267634934	1.1033194806593936	-1.1764641333620705	0.03949618371114849	-0.44690113200367065	-0.2703267514798262	0.1725357187132699	-0.3643405729578568	-0.7632360681424242	-0.40280310671030417	-0.3139515081650928	1.8936898143812457	-0.6668134722216292	-0.7806150952776101	-0.9287190590079364	-0.3571275742716302	-0.17301236580390852	-0.11885007570827817	-0.8745320455041208	-0.7513946884820397	-0.75198238627959	-0.07943855016332124	-0.4730001153479342	-0.3082265273100031	-0.15295067049915012	-0.3750698596354156	-0.5521283376445714	-0.42511789846588366	-0.5167070230958319	-0.47249610005979203	-0.5693232972298503	-0.8298842162711959	-1.7080553346400509	-0.747080533171143
CENPE	-0.16040663836494407	-1.098770391520592	-0.34223399388411724	0.9691595835946559	-1.2301943040127856	-0.6873218376607959	-0.5156222398066592	-1.0000924480646998	-0.4257445841710066	-0.6527813184446141	-1.569451151791383	-1.1971113197456211	-0.2862851727275194	-0.3854726108887935	0.1576629876519041	0.0497956026666758	-0.6767407128463192	0.0009288889036259462	-1.4426969403272027	-1.2178860255521733	-1.5550836513719242	-1.8901062188791034	-1.4056786709761742	-1.9177673511076279	-0.6630416630918945	-0.07505342826973083	0.05362416082566357	0.5074543791942747	-0.876363367128991	0.7882639400345992	0.6847798935190113	0.7825331539959126	-0.08264118831190848	-0.26312242356912563	-0.22072496317181045	-0.21524385665853885	0.5121138974469163	0.048715349532632186	-1.006581259616398	-0.5836570383878703	-0.6396489123716318	-1.3228413762753537	-0.9556668761563538	-0.12238133404866747	-1.4836384371351778	-2.41520790019376	-2.129079444672845	-2.062350471098017	-0.008360774515519864	-0.34017078772862686	0.4564567892446014	-0.3067586252390111	-1.488727111787706	-0.13643429388907724	-0.3871447218722479	-1.3343831050663335	-1.0617672108509988	-0.11333048669502399	-1.429661256184337	-1.3434830245101423	-0.07661234568508905	0.9084607579864858	-0.6669742964113523	-1.4741646030214588	-1.3078099968245829	0.35936651958123056	0.11691984045945158	0.2834115905224035	-0.4927399628699858	0.06787422614507577	0.819605648014468	-0.5399069481062622	-1.0344998678966444	0.3564166965460658	-0.3143752112261142	0.09879856703590284	1.586670633311675	-0.5539367100907431	0.7686744363361623	-0.27943749040174365	-0.3113112935018171	-1.0157548860218366	-0.892317848180425	-0.4942734701044704	0.9121095502306082	0.20052971200382727	1.0853459525602656	0.6154442861679441	-0.32415223356121836	-0.09969772152802947	-1.0758556514267168	-0.6383140009697805	-0.7259366857546985	0.18213988091292022	-1.501562547501493	-0.677782432659011
CEP57	1.1516727489800682	-1.1407171358424375	-0.29855110322908707	0.4861636149764861	0.296702045907497	-0.25611429828574883	-0.5008113983597449	-0.9319332440050807	-0.006554161813033232	0.4943409504149564	-0.44280138054873264	-0.0654371028307608	0.0663790083954959	-0.12522457597006972	0.03959463169640749	-0.7017417317200814	-0.119282548222986	-1.4639853353847472	-0.1845108657312883	-0.7870996438619453	-0.06324771495787225	-0.4871557769550595	0.4646276370425614	1.250807559102531	-0.40038918199148443	-0.3442140648616785	0.1558642417905305	-0.0776091404779442	-0.5014980704579104	-0.24966282562645703	1.3162148280174097	1.2276938662210921	-0.4932437390431994	0.03804452768867006	-0.5065189936511736	-0.27304234165166097	0.15086435931169945	-0.2978113529914989	-0.03586716151497227	0.3114712328341411	0.33727662288371707	0.6916735791364229	-0.010032340973800569	0.004872376734774919	-0.8605388485321188	-0.397882592820469	-0.511215489250346	-0.4722450665722433	-0.1504315248889827	-0.5744482346834108	-0.13675675025682152	0.0182467862715181	0.32697560136371684	0.9590724837192353	0.34059739094247465	-0.12911654901566472	0.16148677366925623	0.15475015524248992	-0.47070298146826123	0.3028703008409419	-0.0029089137911793017	-0.8755215712214781	0.907667068907666	0.7890283817161169	-0.2123823663591098	-0.3017704092427378	-0.12726288946109077	-0.3380584487674776	0.13020124109105913	-0.14834605107499765	-0.5853830846289361	-0.3707461649377757	-0.13470386639427634	0.09703242391200861	0.707584183772191	0.7711943658644738	0.0867114238935418	0.5132365831902321	-0.5960816029088694	0.1358509016851631	1.0882312765594202	0.7856579665133208	-0.7444132935948193	-0.3120116909729531	-0.1399576665908906	0.26320052879121	-0.8268570682611408	0.10425230171051258	0.5794403033147799	-0.015459544823791749	-0.9019217256662477	-0.06753812642453338	-0.11786510536003303	-0.014493998800081176	1.013110269067139	-0.3066187141283643
CERK	-0.32577977351844356	-0.34272761081736025	0.46783742335344103	1.2515139707768923	-0.30642394236537884	-0.43937709332302255	0.5418514878377575	-0.9380334987853776	0.9244071705600346	-0.35717646194884606	-1.220962234543726	-0.43728462406900215	0.10095932630850904	0.012088006650609273	0.032597137952474674	0.5219780024215016	-0.6185237099774301	-0.729095892777391	0.24342667515064206	-0.6732078340855822	0.16330901197768294	-1.0633950978110407	-0.3161984225016994	-0.42066494820975586	-0.16464468681151123	0.5144403842243515	-0.1402592007160437	0.25911381676989276	0.20827865048008554	0.28589435176297906	-0.27904373540771577	1.1821334993463402	-0.34126691713456125	0.027803866406754807	-0.3816250400077042	-0.2676447582848016	0.5477631583901215	-0.7557174125235965	-0.1746595493609896	0.45692999498539405	0.17651616053510744	-0.1355463340270243	0.4874435890446438	-0.37944973667104254	-0.03474637971873551	0.21830370753019013	0.006478928499563219	0.09317206207033957	0.1890829533735101	-0.2653379515388803	0.7184976238159658	0.2740745523269077	-0.13953237755744574	-0.045807625493595516	-0.5819546885793423	-0.315805728831591	-0.12389619565087062	-0.40889540863971585	0.8321233552241895	-0.390069399535909	-0.34360137579459976	0.5294467831344019	-0.18283340111256585	-0.7841060010751054	-1.1280183034280546	-0.3774591595573087	0.1962289912097961	0.0658026178883786	-0.3101700858129566	0.08928048215392503	-0.48777679274123287	0.4148013098251462	-0.3684039238620051	0.05883599348888535	0.32054506795497373	-0.251405884517369	-0.42980543426845497	-0.21629036755438857	-0.20705442099367274	0.747421753711494	-0.6933186024149156	0.11036724824714597	-0.7689881183937857	0.7086272763720614	-0.32680655572098916	0.03445821892876803	-0.23936334147448632	0.06685807523094711	0.3814034415834029	-0.04415974116375221	0.34971174605461264	0.40615806246806985	-0.2392076428884522	-0.594937516342394	0.15792788799355018	1.1194950349232988
CETN3	0.03771369943543079	-0.5076150458086317	0.08656910359504644	0.4922834158371872	-0.7466688878752737	-0.05394948591634137	-0.5153944171576942	-0.13542303034409198	-1.1403856660810678	0.12464889208467067	-0.11520859585126306	-0.2941823164528243	-0.25961007782008333	0.020944818107800422	0.0366605975904994	0.2439772189569572	-0.031809823129858694	-0.7075779682382395	-0.14626007876071423	-0.6697274925540645	-0.7082634222596427	-0.07787477573746386	0.18428983244051428	0.3911008798499397	-0.11629791607453632	0.011738168657288828	0.046186912897625554	-0.3207888206820495	-0.4433559703617034	-0.20822093706545974	0.20590927558440325	-0.23369707986549848	-0.2875933009043099	-0.09697339986288367	-0.3352155028751804	-0.07289876651432814	0.5844544436465713	-0.8413049795744273	-0.9406615433248072	-0.8806649614367301	-0.8076861440147556	-0.8251712632392018	-0.244358496287697	-0.10917137667622678	-0.011799193451166312	-0.5445682261348228	-0.49642355964797735	-0.19007163662470394	-0.35966161524197293	-0.13687888460956188	0.7491347693524611	-0.07346428560401441	-0.20885327520033847	-0.3091388354833786	0.02955971009301095	-0.23653074900764745	-0.27302656586078866	-0.3115346120990019	-0.1461648627915967	-0.05771298393503921	-0.05872156901492046	0.17211000629515194	0.20556811921180196	0.5372445301279234	-0.501562267557286	0.021254935224378046	-0.038791150103568706	-0.18860859878554326	0.39046649018659174	0.271314437214071	0.006757633757205284	-0.08285910854899381	-0.16468988197632672	-0.03309172233393931	-0.1885780261558847	-0.49645420791861206	-1.6491662045638122	-0.22840306668285404	0.22670571411436846	-0.4494324721766306	0.41389526935739285	0.10343069967646609	-0.6876694103868128	-0.32327418751805226	0.15014987466804608	0.3512875767246684	0.09998811270828718	-0.32633941273324907	-0.16169901630348282	-0.3752899088527586	-0.2717439886953248	-0.23968716138305335	-0.07740047749280299	-0.5662980240050439	0.4788890136564694	-0.5878093935573363
CFLAR	0.47537878533204303	-1.1021821755840981	0.07495688190181093	1.372590476995515	1.2215654553767703	0.2652550056138203	0.6602316625892047	0.4759763795503069	0.24125799034113662	0.5877274262920074	1.5151627956636893	0.4796188142085255	-0.6015292635890905	0.20130251661834747	-0.05925272391312131	-0.14169066903656322	0.8241075872275085	-0.5892052094170737	0.8844285273129724	-0.16129101840697996	0.9598826790564171	-0.5990567434205722	0.9506316799423192	0.30257746438416416	-0.34819325305804183	-0.19820667455714647	-0.36154077601750245	-0.42946421996174733	-0.3413354729652962	-0.9330845917542574	-1.3527533345107694	-0.24285066431718913	0.3754379914535413	0.22858047592024944	1.372484531094478	0.4358385875844766	1.5056665309511608	0.07834441005730487	0.20526354049359508	0.38172479365458295	0.4182407734600171	0.17810689452071582	-0.6671742886078504	0.2541546050001706	0.15754668665765248	0.13722844876293694	0.28962620584136767	0.107149714322603	0.09063469426368487	0.4126060631336923	0.8550806719060334	-0.03058314547992058	0.1851153635155911	0.04269424996570548	-0.14186754448242733	0.9395307231647548	0.5554242161895715	1.0535029143460304	0.5433479071738647	0.524987169894382	0.4401810502485623	0.21631004790826616	0.373922085788041	-1.0404828402639534	-0.556587257954352	0.6246811547177646	-0.14305302396404107	-0.1266529423746321	-0.23400551326936547	-0.03544009230441603	0.7620102150127268	-0.21001235834575516	0.5926724389467738	0.5995531131808893	-0.00021641245052661517	0.5952703317318964	1.4259397798053772	0.007346180708437622	0.5342715981828043	0.21206754985508242	0.8670557312371574	-1.1056009522486328	-0.44228086901889485	0.7330632555691863	-0.6515860015345603	-0.16078621043842034	-0.959214508551247	0.08969422309554798	-0.47112957107679865	0.5128439855070757	-0.08482205597629244	0.06678551950809153	-0.052356530102150245	0.5779761476784295	0.8334988421900027	-0.25998731834809297
CGRRF1	0.00373976743410398	-0.5668987634084246	0.4348157124871761	0.6922666532338413	0.42636243408900665	0.06151030770570802	-0.8885871223436862	0.7703384490162405	-1.1654484442300015	-0.7987396407275307	-0.22739408757000276	-0.29077448544695483	-0.558613221313025	0.19418233033297216	0.3192013462789598	-0.6550218280217924	-0.26955690461255366	-0.8082743576336512	-1.0565530051725194	-0.3389561192659002	-0.28222526338947435	-0.3172352415890405	-0.7054154657868466	-1.0168020769529096	0.09145040526321102	-0.1843772641845769	0.10847548503898041	0.6624310174153694	0.33362804660210577	-0.06576450956405688	-0.1464532509505984	-1.3450449267613225	-0.8808547142467338	0.36119607298028744	0.6523671178269845	-0.13458826887702302	0.47330858129137204	0.4836664615481425	-0.7183301228804363	-0.2058305365798634	0.36978228618545883	-0.005528881891267101	-0.21348825502035007	-0.07683410313828576	-0.30005470623225694	-0.3106389234627107	-1.96219070498823	-0.2966977264887567	-0.49638914081516994	0.3111377769471826	0.5405420123830899	-0.04495783516918017	-0.30598345359710066	-0.44983741798225285	-0.2423596333250655	0.15801065581782522	0.39119230785895454	0.25170546817071315	0.5614115022113086	0.4894411243974832	-0.3059181623752165	0.24254676487014457	0.012895139053699323	0.16116326309863976	-0.9084602064111396	-0.44307329362465375	-0.013966858920103409	0.4734093813216531	0.3257373260439622	-0.0531154357845276	0.4505038532297725	-0.015627960463812762	-0.07494949617766089	-0.4297070540014134	-0.4838294560504781	-0.1290782829769479	0.45211538679266994	-0.5303844869450454	1.195142139465924	-0.29813782564340396	-0.7882992815762068	-0.47391442410948575	-0.4911109493762329	-0.36962394932830134	0.1023707351683778	0.26040400429505145	-0.3603077934593717	0.13264998398846872	0.17330612598074469	0.314873075786378	-0.26189783080974216	0.019830037064525463	-0.16915318525792467	-0.1392839879104386	-0.49106493383209227	0.3707983669848205
CHAC1	-0.1945447415728403	0.916536921855904	0.0530673878036807	0.47408318617503137	1.0523149305951225	-0.25052934077208827	0.8484437838176071	-0.4753260738404119	-0.5652961607101513	-2.2059403305659675	-0.388482859609306	-0.8672559263448602	1.068571301617176	0.847857412097607	0.8772036051228718	0.4779390211724429	0.5896614342312976	-0.516290620838754	0.9799055827153857	0.5669010101434633	0.23522964873603627	1.28510742108848	1.0528067632040432	-0.11466222587504778	0.8823716819083476	0.37979553052808557	-0.32405098083656236	0.3785236685917903	0.487191813846537	-0.3506745757314853	0.33236035293323063	0.03455266508307062	0.17606726167930598	-0.002165891208817161	0.8980200606294716	0.21207885400170534	0.24298371647319886	-0.9097191176142321	0.07595913762401074	0.059763332831331915	0.08228842278319515	0.33851907884560983	1.0069553279745085	-0.1926311592148382	0.466483604071934	0.838848903382249	-0.18955015867456027	0.7594869725434297	-0.023822325334577066	1.1073033634033145	1.7613519759820715	0.04176216303275382	0.4668725245846814	0.36412439239903227	0.05895854460411076	-0.16785193245640725	-0.10629740741184923	0.2513860153192091	0.424173363031759	0.32550246737094746	-0.16352544805360067	0.8825017203437614	0.029662734385995204	0.7879297233610384	-0.554864028987186	-0.14502782892849586	-0.2515772712385078	0.0504333826275305	-0.06325271976310187	-0.14250449501774654	0.3426792151912581	-0.19726907860232634	-0.20667006654617856	0.2792171781097803	0.9943619832065407	0.20150502504659729	-0.15031446008442195	0.6621453959419079	0.3174193182351619	-0.38831497822810074	0.012554132064431655	0.44360573106608125	-0.006611781137035644	1.5074843617080345	0.030688193105971706	-0.249304741245466	-0.5765778604828586	-0.2229877830846232	0.8616416824976953	0.48206716551783124	0.6564268216648546	0.31051531122834675	0.11064362614701828	1.0018528762444032	2.0775850537972933	0.8063960777133921
CHEK1	0.08179388947666633	-1.0206790170367135	-0.36811772015241395	0.027914035156669924	-1.7076796588733942	-0.19727033535590605	0.4182186271339138	0.7551485690547903	0.3255376112369731	0.6053961899927153	-1.721555158769459	-1.2181113848130962	-0.11258982008803393	-0.2562240429472986	0.39808822831349955	0.5989812372805116	-0.3633959092590069	0.273814114391085	0.3257112514869913	-0.23419564342671784	-0.6977629431625445	-0.45157305409021653	-1.149468118071753	-0.24892834283888732	-0.4080474328563706	-0.2193339051544796	-0.3328945353675814	-0.18841647327801558	0.06695577377344053	0.542417397487533	-0.8868107499019926	0.9924018971038823	-0.5232723984134102	0.007295781127990342	-0.5389706060678578	0.49402366640312323	-0.6057500034917437	-1.007504239224015	-1.2856940280105975	-1.4824815377054623	-1.7442344111888364	-1.7685881442233864	-0.667955425677639	-1.29278357953548	-1.3794273675554427	-1.5449400784805838	-1.6101685831415846	-1.5433719169841127	-0.33847332526356677	0.021296989218420492	-2.0375698588399893	-0.7283805844648037	-0.9627097886048488	-0.42944637099437744	-0.27595231033558854	-0.5306300689360484	-0.9028619557487758	-0.8156711951390756	-1.1880413036512827	-0.27251931497289794	-0.4926944306682029	1.576151392175221	-0.11296973496675511	0.42070551597213923	1.2425798215434871	-0.22995608950181579	-0.25320452670390825	-0.37195862580392625	-0.15589583148767128	-0.018470276808981723	-0.6649523181839321	-0.12250724657622047	-0.9653292421923219	-0.8780168183634354	-0.22610687955670805	-0.7652634385983363	-0.5665333685667608	-0.912795646567071	0.4287211623458361	-0.18024572831901314	-0.7772317415996213	0.33849596554944483	-1.0957419791402123	-0.4936185367974315	0.028395502662001526	-0.348183006576507	-0.10195024146771854	-0.0750013411756254	-0.47708937131171814	-0.20251226132603684	0.45688775154831074	-0.3387058521400359	-0.32020953103255456	0.26297066304321515	-1.3095898286108332	0.031118794706846753
CHEK2	1.2504000105980844	-0.4552100929361044	-0.045449718311428855	-0.33571564672624665	-0.07755541418892395	0.1356974633091797	-0.6750890487903165	0.7152051993650644	0.354847937450009	0.6969671118468964	-0.719721049768282	-0.7786219800563459	0.46719131742228637	-0.5516768117909733	-0.41074789588781363	-1.0105752066845486	-0.263141082107784	-1.0403771670667619	-0.9429140525323139	0.45000549935704903	0.8210875741943241	-1.678572133044426	-1.2451906648730975	-1.25697084428308	-0.15168516029929524	-0.4669653697275511	-0.4524267665459605	-0.7308571705401772	-0.6760572028917589	0.554642031337389	-0.4611036172583491	-0.33893363325067793	-0.3423895201382654	-0.17605228036642062	-0.5418941183008238	-0.5470283667944253	-0.12345450691882931	-1.0522332085546036	-1.1304055259722228	-1.1804476192310789	-1.1008290669487897	-0.9313395216441743	-0.03490913486186087	-0.6435155994430044	-0.748732395043221	-1.5206291324876255	-0.33630409177735565	-0.7085289774006636	-1.1408951946783232	-0.5666414269744116	-0.8014323747709087	-0.7566034587672599	-1.5876096461837355	-0.752028000405486	0.9620609348902462	-0.9576181203659523	-0.5908283366780736	-0.39030131803190726	0.7552181673223254	-0.8449931842095608	-0.2135532412737131	-0.6802209630206543	-0.14313722009105323	-0.37689523359197635	2.8931316356633836	-0.12412196326705183	-0.22170431915309252	-0.2193517507462368	1.2723378849942657	0.2263055780614005	1.6435004267077131	-0.3767722415778778	-1.0967772029523404	-0.8965245273830333	-0.9429047884540198	-0.3846783044883777	-0.49814619106886227	-0.9707923615255323	-0.7676676759373458	-0.41211970067026654	-0.17743411247782906	0.37133849324956464	-0.6991552664099647	-0.8479683816750119	0.9662957751271124	0.14273766358056683	-0.5729359908509245	-0.11932661976878056	-0.569590164579594	-0.39255355680777915	-0.3830507892137698	-0.5529257408312076	-0.5194782837368506	-0.6869446945909268	-1.126725669987033	-0.7219521886030718
